"row_id","from_di_id","to_di_id","year","sector","oof_bundle","channel","value"
5998,"ebrd","AM",2013,"banking-and-business","oof-loan","other",29715278
5999,"ebrd","AM",2013,"industry-and-trade","oof-loan","other",12251933
6000,"ebrd","AM",2013,"infrastructure","oof-loan","other",13663652
6001,"ebrd","AM",2013,"infrastructure","oof-loan","public-sector-recipient",3900481
6002,"ebrd","AM",2013,"water-and-sanitation","oof-loan","public-sector-recipient",7826563
6003,"ebrd","AZ",2013,"banking-and-business","oof-loan","other",13876094
6004,"ebrd","AZ",2013,"health","oof-loan","other",1299896
6005,"ebrd","AZ",2013,"industry-and-trade","oof-loan","other",39085306
6006,"ebrd","AZ",2013,"infrastructure","oof-loan","other",176087
6007,"ebrd","AZ",2013,"infrastructure","oof-loan","public-sector-recipient",264390
6008,"ebrd","BY",2013,"banking-and-business","oof-loan","other",45296995
6009,"ebrd","BY",2013,"industry-and-trade","oof-loan","other",133778110
6010,"ebrd","BY",2013,"infrastructure","oof-loan","other",36157333
6011,"ebrd","BY",2013,"other","oof-loan","other",4907767
6012,"ebrd","BA",2013,"banking-and-business","oof-loan","other",36003920
6013,"ebrd","BA",2013,"industry-and-trade","oof-loan","other",24229338
6014,"ebrd","BA",2013,"infrastructure","oof-loan","public-sector-recipient",202513946
6015,"ebrd","BA",2013,"other","oof-loan","other",265285
6016,"ebrd","BA",2013,"water-and-sanitation","oof-loan","public-sector-recipient",4135054
6017,"ebrd","EG",2013,"agriculture-and-food-security","oof-loan","other",24093456
6018,"ebrd","EG",2013,"banking-and-business","oof-loan","other",606650
6019,"ebrd","EG",2013,"industry-and-trade","oof-loan","other",67776746
6020,"ebrd","GE",2013,"banking-and-business","oof-loan","other",21567461
6021,"ebrd","GE",2013,"health","oof-loan","other",2262782
6022,"ebrd","GE",2013,"industry-and-trade","oof-loan","other",18487888
6023,"ebrd","GE",2013,"infrastructure","oof-loan","other",21227085
6024,"ebrd","GE",2013,"infrastructure","oof-loan","public-sector-recipient",8136545
6025,"ebrd","GE",2013,"water-and-sanitation","oof-loan","public-sector-recipient",666930
6026,"ebrd","JO",2013,"infrastructure","oof-loan","other",66655785
6027,"ebrd","KZ",2013,"banking-and-business","oof-loan","other",80373210
6028,"ebrd","KZ",2013,"industry-and-trade","oof-loan","other",42938606
6029,"ebrd","KZ",2013,"industry-and-trade","oof-loan","public-sector-recipient",21037134
6030,"ebrd","KZ",2013,"infrastructure","oof-loan","other",135306831
6031,"ebrd","KZ",2013,"infrastructure","oof-loan","public-sector-recipient",25428704
6032,"ebrd","KZ",2013,"water-and-sanitation","oof-loan","other",9844848
6033,"ebrd","XK",2013,"banking-and-business","oof-loan","other",7096366
6034,"ebrd","XK",2013,"industry-and-trade","oof-loan","other",1989635
6035,"ebrd","XK",2013,"other","oof-loan","other",132642
6036,"ebrd","MD",2013,"banking-and-business","oof-loan","other",18301290
6037,"ebrd","MD",2013,"industry-and-trade","oof-loan","other",34808330
6038,"ebrd","MD",2013,"infrastructure","oof-loan","other",11554632
6039,"ebrd","MD",2013,"infrastructure","oof-loan","public-sector-recipient",12966512
6040,"ebrd","MD",2013,"water-and-sanitation","oof-loan","public-sector-recipient",5372207
6041,"ebrd","MN",2013,"banking-and-business","oof-loan","other",31580632
6042,"ebrd","MN",2013,"health","oof-loan","other",12579143
6043,"ebrd","MN",2013,"industry-and-trade","oof-loan","other",99662184
6044,"ebrd","MN",2013,"infrastructure","oof-loan","other",3023651
6045,"ebrd","ME",2013,"banking-and-business","oof-loan","other",12468382
6046,"ebrd","ME",2013,"health","oof-loan","other",1061139
6047,"ebrd","ME",2013,"industry-and-trade","oof-loan","other",6528294
6048,"ebrd","ME",2013,"infrastructure","oof-loan","other",15253872
6049,"ebrd","ME",2013,"infrastructure","oof-loan","public-sector-recipient",14923649
6050,"ebrd","ME",2013,"other","oof-loan","other",132642
6051,"ebrd","ME",2013,"water-and-sanitation","oof-loan","public-sector-recipient",93680
6052,"ebrd","MA",2013,"banking-and-business","oof-loan","other",63953498
6053,"ebrd","MA",2013,"industry-and-trade","oof-loan","other",41382651
6054,"ebrd","MA",2013,"infrastructure","oof-loan","other",3316059
6055,"ebrd","MA",2013,"infrastructure","oof-loan","public-sector-recipient",2221742
6056,"ebrd","RS",2013,"agriculture-and-food-security","oof-loan","other",75295988
6057,"ebrd","RS",2013,"banking-and-business","oof-loan","other",177529270
6058,"ebrd","RS",2013,"industry-and-trade","oof-loan","other",19844921
6059,"ebrd","RS",2013,"industry-and-trade","oof-loan","public-sector-recipient",41305001
6060,"ebrd","RS",2013,"infrastructure","oof-loan","other",68266264
6061,"ebrd","RS",2013,"infrastructure","oof-loan","public-sector-recipient",34619989
6062,"ebrd","RS",2013,"other","oof-loan","other",397927
6063,"ebrd","RS",2013,"water-and-sanitation","oof-loan","other",767835
6064,"ebrd","TJ",2013,"banking-and-business","oof-loan","other",11322875
6065,"ebrd","TJ",2013,"industry-and-trade","oof-loan","other",411152
6066,"ebrd","TJ",2013,"infrastructure","oof-loan","public-sector-recipient",97733
6067,"ebrd","TJ",2013,"water-and-sanitation","oof-loan","public-sector-recipient",5554326
6068,"ebrd","TN",2013,"banking-and-business","oof-loan","other",5862294
6069,"ebrd","TN",2013,"industry-and-trade","oof-loan","other",26023944
6070,"ebrd","TN",2013,"infrastructure","oof-loan","other",1326424
6071,"ebrd","TR",2013,"agriculture-and-food-security","oof-loan","other",6162471
6072,"ebrd","TR",2013,"banking-and-business","oof-loan","other",667455835
6073,"ebrd","TR",2013,"industry-and-trade","oof-loan","other",230541750
6074,"ebrd","TR",2013,"infrastructure","oof-loan","other",234773211
6075,"ebrd","TR",2013,"water-and-sanitation","oof-loan","other",4102131
6076,"ebrd","TM",2013,"banking-and-business","oof-loan","other",68365
6077,"ebrd","TM",2013,"industry-and-trade","oof-loan","other",9243706
6078,"ebrd","UA",2013,"agriculture-and-food-security","oof-loan","other",129636233
6079,"ebrd","UA",2013,"banking-and-business","oof-loan","other",39195201
6080,"ebrd","UA",2013,"industry-and-trade","oof-loan","other",259675494
6081,"ebrd","UA",2013,"infrastructure","oof-loan","other",73249892
6082,"ebrd","UA",2013,"infrastructure","oof-loan","public-sector-recipient",93745950
6083,"EU","africa",2013,"banking-and-business","oof-loan","multilateral",46890332
6084,"EU","africa",2013,"infrastructure","oof-loan","multilateral",8016751
6085,"EU","AM",2013,"banking-and-business","oof-loan","multilateral",5032018
6086,"EU","country-unspecified",2013,"other","oof-loan","unspecified",73784272
6087,"EU","BR",2013,"infrastructure","oof-loan","multilateral",120846471
6088,"EU","CM",2013,"infrastructure","oof-loan","multilateral",9061000
6089,"EU","DM",2013,"banking-and-business","oof-loan","multilateral",3183049
6090,"EU","DO",2013,"banking-and-business","oof-loan","multilateral",7596836
6091,"EU","GE",2013,"banking-and-business","oof-loan","multilateral",16073766
6092,"EU","GH",2013,"banking-and-business","oof-loan","multilateral",5052238
6093,"EU","HT",2013,"banking-and-business","oof-loan","multilateral",1695500
6094,"EU","JO",2013,"industry-and-trade","oof-loan","multilateral",26468087
6095,"EU","JO",2013,"water-and-sanitation","oof-loan","multilateral",8152798
6096,"EU","KE",2013,"banking-and-business","oof-loan","multilateral",8723700
6097,"EU","LB",2013,"banking-and-business","oof-loan","multilateral",26649069
6098,"EU","LS",2013,"water-and-sanitation","oof-loan","multilateral",19594292
6099,"EU","LR",2013,"banking-and-business","oof-loan","multilateral",465116
6100,"EU","MR",2013,"industry-and-trade","oof-loan","multilateral",31576744
6101,"EU","NI",2013,"infrastructure","oof-loan","multilateral",12036947
6102,"EU","NE",2013,"banking-and-business","oof-loan","multilateral",598377
6103,"EU","NG",2013,"banking-and-business","oof-loan","multilateral",90499477
6104,"EU","PA",2013,"infrastructure","oof-loan","multilateral",374121979
6105,"EU","RS",2013,"water-and-sanitation","oof-loan","multilateral",7881971
6106,"EU","ZA",2013,"infrastructure","oof-loan","multilateral",29427649
6107,"EU","ZA",2013,"water-and-sanitation","oof-loan","multilateral",18528418
6108,"EU","TZ",2013,"banking-and-business","oof-loan","multilateral",32843656
6109,"EU","TR",2013,"banking-and-business","oof-loan","multilateral",218782263
6110,"EU","TR",2013,"infrastructure","oof-loan","multilateral",90460746
6111,"EU","UG",2013,"banking-and-business","oof-loan","multilateral",18130280
6112,"EU","UA",2013,"banking-and-business","oof-loan","multilateral",127839966
6113,"FI","africa",2013,"industry-and-trade","oof-loan","unspecified",4154039
6114,"FI","africa",2013,"other","oof-loan","unspecified",5489490
6115,"FI","america",2013,"other","oof-loan","unspecified",1982285
6116,"FI","asia",2013,"other","oof-loan","unspecified",9769561
6117,"FI","country-unspecified",2013,"other","oof-loan","unspecified",148529
6118,"FI","CN",2013,"industry-and-trade","oof-loan","unspecified",872171
6119,"FI","NG",2013,"industry-and-trade","oof-loan","unspecified",313243
6120,"FI","NG",2013,"other","oof-loan","unspecified",781679
6121,"FI","TZ",2013,"banking-and-business","oof-loan","unspecified",282776
6122,"FR","africa",2013,"other","oof-loan","unspecified",189116249
6123,"FR","america",2013,"other","oof-loan","unspecified",229588023
6124,"FR","asia",2013,"other","oof-loan","unspecified",53198021
6125,"FR","country-unspecified",2013,"banking-and-business","oof-loan","unspecified",284105281
6126,"FR","country-unspecified",2013,"infrastructure","oof-loan","unspecified",7161086
6127,"FR","country-unspecified",2013,"other","oof-loan","unspecified",25557484
6128,"FR","BR",2013,"banking-and-business","oof-loan","unspecified",18370129
6129,"FR","BR",2013,"other","oof-loan","unspecified",8444748
6130,"FR","KH",2013,"banking-and-business","oof-loan","unspecified",9286066
6131,"FR","CM",2013,"banking-and-business","oof-loan","unspecified",3072913
6132,"FR","CL",2013,"banking-and-business","oof-loan","unspecified",11593492
6133,"FR","CL",2013,"infrastructure","oof-loan","unspecified",7272046
6134,"FR","CI",2013,"banking-and-business","oof-loan","unspecified",4678369
6135,"FR","DO",2013,"banking-and-business","oof-loan","unspecified",42576397
6136,"FR","GH",2013,"banking-and-business","oof-loan","unspecified",45594594
6137,"FR","IN",2013,"banking-and-business","oof-loan","unspecified",3043920
6138,"FR","IN",2013,"other","oof-loan","unspecified",8455334
6139,"FR","ID",2013,"banking-and-business","oof-loan","unspecified",7550194
6140,"FR","ID",2013,"other","oof-loan","unspecified",1890061
6141,"FR","IQ",2013,"banking-and-business","oof-loan","unspecified",5061667
6142,"FR","IQ",2013,"other","oof-loan","unspecified",8436112
6143,"FR","JO",2013,"infrastructure","oof-loan","unspecified",2283552
6144,"FR","KE",2013,"banking-and-business","oof-loan","unspecified",50937208
6145,"FR","KE",2013,"other","oof-loan","unspecified",14298404
6146,"FR","LB",2013,"banking-and-business","oof-loan","unspecified",4451546
6147,"FR","LB",2013,"other","oof-loan","unspecified",3789648
6148,"FR","MG",2013,"banking-and-business","oof-loan","unspecified",701562
6149,"FR","MR",2013,"other","oof-loan","unspecified",55727568
6150,"FR","MX",2013,"other","oof-loan","unspecified",45728311
6151,"FR","MN",2013,"banking-and-business","oof-loan","unspecified",14413962
6152,"FR","NI",2013,"banking-and-business","oof-loan","unspecified",3989536
6153,"FR","NG",2013,"banking-and-business","oof-loan","unspecified",60467395
6154,"FR","PK",2013,"banking-and-business","oof-loan","unspecified",1187079
6155,"FR","PA",2013,"banking-and-business","oof-loan","unspecified",28056249
6156,"FR","PY",2013,"banking-and-business","oof-loan","unspecified",4643033
6157,"FR","PE",2013,"banking-and-business","oof-loan","unspecified",574979
6158,"FR","SN",2013,"other","oof-loan","unspecified",3686133
6159,"FR","ZA",2013,"banking-and-business","oof-loan","unspecified",9274755
6160,"FR","ZA",2013,"infrastructure","oof-loan","unspecified",4637378
6161,"FR","TZ",2013,"banking-and-business","oof-loan","unspecified",15418616
6162,"FR","TR",2013,"banking-and-business","oof-loan","unspecified",47990297
6163,"FR","TR",2013,"environment","oof-loan","unspecified",2062931
6164,"FR","TR",2013,"other","oof-loan","unspecified",78395361
6165,"FR","UG",2013,"banking-and-business","oof-loan","unspecified",4148734
6166,"FR","UG",2013,"other","oof-loan","unspecified",3484937
6167,"FR","VN",2013,"banking-and-business","oof-loan","unspecified",2323351
6168,"DE","africa",2013,"industry-and-trade","oof-loan","unspecified",35725667
6169,"DE","africa",2013,"infrastructure","oof-loan","unspecified",92041266
6170,"DE","africa",2013,"other","oof-loan","unspecified",19208443
6171,"DE","america",2013,"industry-and-trade","oof-loan","unspecified",46930088
6172,"DE","america",2013,"other","oof-loan","unspecified",215607573
6173,"DE","asia",2013,"industry-and-trade","oof-loan","unspecified",69563909
6174,"DE","asia",2013,"infrastructure","oof-loan","unspecified",80192189
6175,"DE","asia",2013,"other","oof-loan","unspecified",141682020
6176,"DE","BD",2013,"other","oof-loan","unspecified",17014892
6177,"DE","country-unspecified",2013,"banking-and-business","oof-loan","unspecified",19037607
6178,"DE","country-unspecified",2013,"other","oof-loan","unspecified",7822910
6179,"DE","CN",2013,"infrastructure","oof-loan","unspecified",62478153
6180,"DE","europe",2013,"other","oof-loan","unspecified",165051064
6181,"DE","ME",2013,"banking-and-business","oof-loan","unspecified",2517178
6182,"DE","RS",2013,"banking-and-business","oof-loan","unspecified",100687106
6183,"DE","ZA",2013,"other","oof-loan","unspecified",22221702
6184,"DE","TR",2013,"banking-and-business","oof-loan","unspecified",14901692
6185,"DE","VN",2013,"other","oof-loan","unspecified",47365077
6186,"ibrd","AL",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",1124053
6187,"ibrd","AL",2013,"governance-and-security","oof-loan","public-sector-recipient",-1794
6188,"ibrd","AL",2013,"humanitarian","oof-loan","public-sector-recipient",67123
6189,"ibrd","AL",2013,"other","oof-loan","public-sector-recipient",3671496
6190,"ibrd","AL",2013,"other-social-services","oof-loan","public-sector-recipient",2714288
6191,"ibrd","AL",2013,"water-and-sanitation","oof-loan","public-sector-recipient",156845
6192,"ibrd","AG",2013,"governance-and-security","oof-loan","public-sector-recipient",1026839
6193,"ibrd","AG",2013,"other-social-services","oof-loan","public-sector-recipient",461333
6194,"ibrd","AR",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",16763702
6195,"ibrd","AR",2013,"banking-and-business","oof-loan","public-sector-recipient",5086470
6196,"ibrd","AR",2013,"education","oof-loan","public-sector-recipient",25705937
6197,"ibrd","AR",2013,"environment","oof-loan","public-sector-recipient",14423477
6198,"ibrd","AR",2013,"governance-and-security","oof-loan","public-sector-recipient",12208270
6199,"ibrd","AR",2013,"health","oof-loan","public-sector-recipient",212043615
6200,"ibrd","AR",2013,"industry-and-trade","oof-loan","public-sector-recipient",16493332
6201,"ibrd","AR",2013,"infrastructure","oof-loan","public-sector-recipient",315491520
6202,"ibrd","AR",2013,"other","oof-loan","public-sector-recipient",289011
6203,"ibrd","AR",2013,"other-social-services","oof-loan","public-sector-recipient",461553162
6204,"ibrd","AR",2013,"water-and-sanitation","oof-loan","public-sector-recipient",74624936
6205,"ibrd","AM",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",5652834
6206,"ibrd","AM",2013,"banking-and-business","oof-loan","public-sector-recipient",6078271
6207,"ibrd","AM",2013,"governance-and-security","oof-loan","public-sector-recipient",17846267
6208,"ibrd","AM",2013,"health","oof-loan","public-sector-recipient",4732939
6209,"ibrd","AM",2013,"industry-and-trade","oof-loan","public-sector-recipient",2757974
6210,"ibrd","AM",2013,"infrastructure","oof-loan","public-sector-recipient",24841126
6211,"ibrd","AM",2013,"other-social-services","oof-loan","public-sector-recipient",6644964
6212,"ibrd","AM",2013,"water-and-sanitation","oof-loan","public-sector-recipient",7017873
6213,"ibrd","AZ",2013,"banking-and-business","oof-loan","public-sector-recipient",3590875
6214,"ibrd","AZ",2013,"education","oof-loan","public-sector-recipient",493096
6215,"ibrd","AZ",2013,"governance-and-security","oof-loan","public-sector-recipient",9470304
6216,"ibrd","AZ",2013,"health","oof-loan","public-sector-recipient",1709301
6217,"ibrd","AZ",2013,"humanitarian","oof-loan","public-sector-recipient",4163919
6218,"ibrd","AZ",2013,"industry-and-trade","oof-loan","public-sector-recipient",821826
6219,"ibrd","AZ",2013,"infrastructure","oof-loan","public-sector-recipient",168574925
6220,"ibrd","AZ",2013,"other","oof-loan","public-sector-recipient",2002087
6221,"ibrd","AZ",2013,"other-social-services","oof-loan","public-sector-recipient",1709301
6222,"ibrd","AZ",2013,"water-and-sanitation","oof-loan","public-sector-recipient",68048080
6223,"ibrd","BY",2013,"environment","oof-loan","public-sector-recipient",68798
6224,"ibrd","BY",2013,"infrastructure","oof-loan","public-sector-recipient",125582380
6225,"ibrd","BY",2013,"water-and-sanitation","oof-loan","public-sector-recipient",14953472
6226,"ibrd","BZ",2013,"governance-and-security","oof-loan","public-sector-recipient",2872263
6227,"ibrd","BA",2013,"banking-and-business","oof-loan","public-sector-recipient",74350
6228,"ibrd","BA",2013,"industry-and-trade","oof-loan","public-sector-recipient",7360607
6229,"ibrd","BA",2013,"water-and-sanitation","oof-loan","public-sector-recipient",3097869
6230,"ibrd","BW",2013,"health","oof-loan","public-sector-recipient",12558993
6231,"ibrd","BW",2013,"infrastructure","oof-loan","public-sector-recipient",584836
6232,"ibrd","BW",2013,"other","oof-loan","public-sector-recipient",164954
6233,"ibrd","BR",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",62980326
6234,"ibrd","BR",2013,"banking-and-business","oof-loan","public-sector-recipient",49016652
6235,"ibrd","BR",2013,"education","oof-loan","public-sector-recipient",240080586
6236,"ibrd","BR",2013,"environment","oof-loan","public-sector-recipient",49743426
6237,"ibrd","BR",2013,"governance-and-security","oof-loan","public-sector-recipient",748749958
6238,"ibrd","BR",2013,"health","oof-loan","public-sector-recipient",268590057
6239,"ibrd","BR",2013,"humanitarian","oof-loan","public-sector-recipient",51741903
6240,"ibrd","BR",2013,"industry-and-trade","oof-loan","public-sector-recipient",81710409
6241,"ibrd","BR",2013,"infrastructure","oof-loan","public-sector-recipient",490789518
6242,"ibrd","BR",2013,"other","oof-loan","public-sector-recipient",33770916
6243,"ibrd","BR",2013,"other-social-services","oof-loan","public-sector-recipient",440736266
6244,"ibrd","BR",2013,"water-and-sanitation","oof-loan","public-sector-recipient",81831598
6245,"ibrd","CV",2013,"infrastructure","oof-loan","public-sector-recipient",16775662
6246,"ibrd","CV",2013,"water-and-sanitation","oof-loan","public-sector-recipient",1262684
6247,"ibrd","CL",2013,"education","oof-loan","public-sector-recipient",12906757
6248,"ibrd","CL",2013,"other","oof-loan","public-sector-recipient",2836246
6249,"ibrd","CN",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",115081066
6250,"ibrd","CN",2013,"banking-and-business","oof-loan","public-sector-recipient",4213987
6251,"ibrd","CN",2013,"education","oof-loan","public-sector-recipient",68148059
6252,"ibrd","CN",2013,"environment","oof-loan","public-sector-recipient",61247451
6253,"ibrd","CN",2013,"governance-and-security","oof-loan","public-sector-recipient",6697419
6254,"ibrd","CN",2013,"health","oof-loan","public-sector-recipient",39805794
6255,"ibrd","CN",2013,"humanitarian","oof-loan","public-sector-recipient",5596081
6256,"ibrd","CN",2013,"industry-and-trade","oof-loan","public-sector-recipient",2296588
6257,"ibrd","CN",2013,"infrastructure","oof-loan","public-sector-recipient",614426846
6258,"ibrd","CN",2013,"other","oof-loan","public-sector-recipient",10716761
6259,"ibrd","CN",2013,"other-social-services","oof-loan","public-sector-recipient",21812531
6260,"ibrd","CN",2013,"water-and-sanitation","oof-loan","public-sector-recipient",336912384
6261,"ibrd","CO",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",1687810
6262,"ibrd","CO",2013,"education","oof-loan","public-sector-recipient",107549685
6263,"ibrd","CO",2013,"environment","oof-loan","public-sector-recipient",1846194
6264,"ibrd","CO",2013,"general-budget-support","oof-loan","public-sector-recipient",89915605
6265,"ibrd","CO",2013,"governance-and-security","oof-loan","public-sector-recipient",434820185
6266,"ibrd","CO",2013,"industry-and-trade","oof-loan","public-sector-recipient",5718309
6267,"ibrd","CO",2013,"infrastructure","oof-loan","public-sector-recipient",3224135
6268,"ibrd","CO",2013,"other","oof-loan","public-sector-recipient",-421678
6269,"ibrd","CO",2013,"other-social-services","oof-loan","public-sector-recipient",83921232
6270,"ibrd","CO",2013,"water-and-sanitation","oof-loan","public-sector-recipient",8613698
6271,"ibrd","CR",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",9668039
6272,"ibrd","CR",2013,"education","oof-loan","public-sector-recipient",7381986
6273,"ibrd","CR",2013,"environment","oof-loan","public-sector-recipient",890450
6274,"ibrd","CR",2013,"governance-and-security","oof-loan","public-sector-recipient",130310
6275,"ibrd","CR",2013,"industry-and-trade","oof-loan","public-sector-recipient",65155
6276,"ibrd","CR",2013,"infrastructure","oof-loan","public-sector-recipient",195465
6277,"ibrd","CR",2013,"water-and-sanitation","oof-loan","public-sector-recipient",5033895
6278,"ibrd","DO",2013,"education","oof-loan","public-sector-recipient",2357647
6279,"ibrd","DO",2013,"governance-and-security","oof-loan","public-sector-recipient",1146789
6280,"ibrd","DO",2013,"health","oof-loan","public-sector-recipient",5246097
6281,"ibrd","DO",2013,"humanitarian","oof-loan","public-sector-recipient",14706877
6282,"ibrd","DO",2013,"infrastructure","oof-loan","public-sector-recipient",5250723
6283,"ibrd","DO",2013,"other-social-services","oof-loan","public-sector-recipient",1650613
6284,"ibrd","DO",2013,"water-and-sanitation","oof-loan","public-sector-recipient",3082521
6285,"ibrd","EC",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",1391982
6286,"ibrd","EC",2013,"infrastructure","oof-loan","public-sector-recipient",717082
6287,"ibrd","EG",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",23527853
6288,"ibrd","EG",2013,"banking-and-business","oof-loan","public-sector-recipient",22189720
6289,"ibrd","EG",2013,"education","oof-loan","public-sector-recipient",3587365
6290,"ibrd","EG",2013,"governance-and-security","oof-loan","public-sector-recipient",649241
6291,"ibrd","EG",2013,"industry-and-trade","oof-loan","public-sector-recipient",24491740
6292,"ibrd","EG",2013,"infrastructure","oof-loan","public-sector-recipient",310863982
6293,"ibrd","EG",2013,"other-social-services","oof-loan","public-sector-recipient",39964763
6294,"ibrd","EG",2013,"water-and-sanitation","oof-loan","public-sector-recipient",9670101
6295,"ibrd","SV",2013,"education","oof-loan","public-sector-recipient",2523326
6296,"ibrd","SV",2013,"governance-and-security","oof-loan","public-sector-recipient",16079549
6297,"ibrd","SV",2013,"health","oof-loan","public-sector-recipient",499531
6298,"ibrd","SV",2013,"other-social-services","oof-loan","public-sector-recipient",9209426
6299,"ibrd","MK",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",11274511
6300,"ibrd","MK",2013,"education","oof-loan","public-sector-recipient",1086205
6301,"ibrd","MK",2013,"governance-and-security","oof-loan","public-sector-recipient",8083561
6302,"ibrd","MK",2013,"industry-and-trade","oof-loan","public-sector-recipient",25961812
6303,"ibrd","MK",2013,"infrastructure","oof-loan","public-sector-recipient",14861437
6304,"ibrd","MK",2013,"other-social-services","oof-loan","public-sector-recipient",13312299
6305,"ibrd","GA",2013,"governance-and-security","oof-loan","public-sector-recipient",321635
6306,"ibrd","GA",2013,"infrastructure","oof-loan","public-sector-recipient",4273155
6307,"ibrd","GE",2013,"education","oof-loan","public-sector-recipient",7033398
6308,"ibrd","GE",2013,"governance-and-security","oof-loan","public-sector-recipient",7042311
6309,"ibrd","GE",2013,"health","oof-loan","public-sector-recipient",3516699
6310,"ibrd","GE",2013,"humanitarian","oof-loan","public-sector-recipient",27853
6311,"ibrd","GE",2013,"industry-and-trade","oof-loan","public-sector-recipient",11909608
6312,"ibrd","GE",2013,"infrastructure","oof-loan","public-sector-recipient",9990670
6313,"ibrd","GE",2013,"other","oof-loan","public-sector-recipient",4074082
6314,"ibrd","GE",2013,"other-social-services","oof-loan","public-sector-recipient",3516699
6315,"ibrd","GT",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",1887961
6316,"ibrd","GT",2013,"banking-and-business","oof-loan","public-sector-recipient",1398687
6317,"ibrd","GT",2013,"education","oof-loan","public-sector-recipient",17039504
6318,"ibrd","GT",2013,"governance-and-security","oof-loan","public-sector-recipient",160153924
6319,"ibrd","GT",2013,"health","oof-loan","public-sector-recipient",-554585
6320,"ibrd","GT",2013,"infrastructure","oof-loan","public-sector-recipient",5921331
6321,"ibrd","GT",2013,"other-social-services","oof-loan","public-sector-recipient",49812308
6322,"ibrd","IN",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",197910056
6323,"ibrd","IN",2013,"banking-and-business","oof-loan","public-sector-recipient",29656931
6324,"ibrd","IN",2013,"governance-and-security","oof-loan","public-sector-recipient",14607588
6325,"ibrd","IN",2013,"industry-and-trade","oof-loan","public-sector-recipient",21228550
6326,"ibrd","IN",2013,"infrastructure","oof-loan","public-sector-recipient",525752151
6327,"ibrd","IN",2013,"other","oof-loan","public-sector-recipient",17222433
6328,"ibrd","IN",2013,"other-social-services","oof-loan","public-sector-recipient",565006
6329,"ibrd","IN",2013,"water-and-sanitation","oof-loan","public-sector-recipient",32653954
6330,"ibrd","ID",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",126540617
6331,"ibrd","ID",2013,"banking-and-business","oof-loan","public-sector-recipient",63939986
6332,"ibrd","ID",2013,"education","oof-loan","public-sector-recipient",12938228
6333,"ibrd","ID",2013,"governance-and-security","oof-loan","public-sector-recipient",189536690
6334,"ibrd","ID",2013,"health","oof-loan","public-sector-recipient",8666643
6335,"ibrd","ID",2013,"humanitarian","oof-loan","public-sector-recipient",22450978
6336,"ibrd","ID",2013,"industry-and-trade","oof-loan","public-sector-recipient",31236844
6337,"ibrd","ID",2013,"infrastructure","oof-loan","public-sector-recipient",244681074
6338,"ibrd","ID",2013,"other","oof-loan","public-sector-recipient",137344561
6339,"ibrd","ID",2013,"other-social-services","oof-loan","public-sector-recipient",284517967
6340,"ibrd","ID",2013,"water-and-sanitation","oof-loan","public-sector-recipient",75908005
6341,"ibrd","IR",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",4230909
6342,"ibrd","JM",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",1045262
6343,"ibrd","JM",2013,"banking-and-business","oof-loan","public-sector-recipient",514895
6344,"ibrd","JM",2013,"education","oof-loan","public-sector-recipient",6191618
6345,"ibrd","JM",2013,"governance-and-security","oof-loan","public-sector-recipient",2431530
6346,"ibrd","JM",2013,"health","oof-loan","public-sector-recipient",5582243
6347,"ibrd","JM",2013,"industry-and-trade","oof-loan","public-sector-recipient",1045262
6348,"ibrd","JM",2013,"infrastructure","oof-loan","public-sector-recipient",132674537
6349,"ibrd","JM",2013,"other-social-services","oof-loan","public-sector-recipient",4989460
6350,"ibrd","JM",2013,"water-and-sanitation","oof-loan","public-sector-recipient",2363153
6351,"ibrd","JO",2013,"banking-and-business","oof-loan","public-sector-recipient",48138169
6352,"ibrd","JO",2013,"education","oof-loan","public-sector-recipient",11342663
6353,"ibrd","JO",2013,"environment","oof-loan","public-sector-recipient",3353211
6354,"ibrd","JO",2013,"governance-and-security","oof-loan","public-sector-recipient",992646
6355,"ibrd","JO",2013,"health","oof-loan","public-sector-recipient",38210390
6356,"ibrd","JO",2013,"humanitarian","oof-loan","public-sector-recipient",30080518
6357,"ibrd","JO",2013,"industry-and-trade","oof-loan","public-sector-recipient",252392
6358,"ibrd","JO",2013,"infrastructure","oof-loan","public-sector-recipient",1061105
6359,"ibrd","JO",2013,"other-social-services","oof-loan","public-sector-recipient",13142770
6360,"ibrd","JO",2013,"water-and-sanitation","oof-loan","public-sector-recipient",1061105
6361,"ibrd","KZ",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",599437
6362,"ibrd","KZ",2013,"education","oof-loan","public-sector-recipient",6922320
