"di_id","year","value"
"GU",2012,94.27
"GW",2012,46.92
"GY",2012,28.32
"HK",2012,100
"HN",2012,52.93
"HR",2012,58.07
"HT",2012,54.84
"HU",2012,69.83
"ID",2012,51.49
"IE",2012,62.39
"IL",2012,91.95
"IM",2012,52.04
"IN",2012,31.63
"IQ",2012,69.18
"IR",2012,71.77
"IS",2012,93.84
"IT",2012,68.56
"JM",2012,54.13
"JO",2012,82.97
"JP",2012,91.9
"KE",2012,24.37
"KG",2012,35.4
"KH",2012,20.14
"KI",2012,43.95
"KM",2012,28.03
"KN",2012,31.84
"KP",2012,60.44
"KR",2012,82.14
"KW",2012,98.29
"KY",2012,100
"KZ",2012,53.46
"LA",2012,35.37
"LB",2012,87.43
"LC",2012,18.45
"LI",2012,14.37
"LK",2012,18.3
"LR",2012,48.54
"LS",2012,25.76
"LT",2012,66.6
"LU",2012,89.25
"LV",2012,67.55
"LY",2012,77.99
"MA",2012,58.7
"MC",2012,100
"MD",2012,44.86
"ME",2012,63.46
"MF",2012,
"MG",2012,33.2
"MH",2012,71.89
"MK",2012,56.96
"ML",2012,37.58
"MM",2012,32.47
"MN",2012,69.47
"MO",2012,100
"MP",2012,89.36
"MR",2012,58
"MT",2012,94.99
"MU",2012,40.16
"MV",2012,42.3
"MW",2012,15.8
"MX",2012,78.41
"MY",2012,72.53
"MZ",2012,31.42
"NA",2012,43.67
"NC",2012,68.51
"NE",2012,17.99
"NG",2012,45.23
"NI",2012,57.84
"NL",2012,88.58
"NO",2012,79.67
"NP",2012,17.52
"NR",2012,100
"NZ",2012,86.2
"OM",2012,76.2
"PA",2012,65.7
"PE",2012,77.62
"PF",2012,56.22
"PG",2012,12.98
"PH",2012,44.81
"PK",2012,37.43
"PL",2012,60.69
"PR",2012,93.72
"PS",2012,74.58
"PT",2012,61.76
"PW",2012,85.04
"PY",2012,58.94
"QA",2012,98.95
"RO",2012,54.09
"RS",2012,55.31
"RU",2012,73.79
"RW",2012,25.89
"SA",2012,82.51
"SB",2012,20.96
"SC",2012,52.92
"SD",2012,33.32
"SE",2012,85.36
"SG",2012,100
"SI",2012,49.86
"SK",2012,54.16
"SL",2012,38.89
"SM",2012,94.12
"SN",2012,42.78
"SO",2012,38.15
"SR",2012,66.21
"SS",2012,18.2
"ST",2012,63.27
"SV",2012,65.29
"SX",2012,100
"SY",2012,56.46
"SZ",2012,21.37
"TC",2012,91.09
"TD",2012,22.13
"TG",2012,38.49
"TH",2012,46.68
"TJ",2012,26.57
"TL",2012,30.83
"TM",2012,49.02
"TN",2012,66.27
"TO",2012,23.5
"TR",2012,71.83
"TT",2012,8.8
"TV",2012,56.82
"TZ",2012,29.49
"UA",2012,69.07
"UG",2012,15.12
"US",2012,81.11
"UY",2012,94.8
"UZ",2012,36.18
"VC",2012,49.5
"VE",2012,88.85
"VG",2012,45.25
"VI",2012,94.92
"VN",2012,31.67
"VU",2012,25.2
"WS",2012,19.64
"XK",2012,
"YE",2012,32.87
"ZA",2012,63.27
"ZM",2012,39.59
"ZW",2012,32.83
"AD",2011,87.26
"AE",2011,84.38
"AF",2011,25.07
"AG",2011,25.67
"AL",2011,53.25
"AM",2011,63.37
"AO",2011,40.9
"AR",2011,91.13
"AS",2011,87.5
"AT",2011,65.86
"AU",2011,88.88
"AW",2011,42.7
"AZ",2011,53.62
"BA",2011,39.29
"BB",2011,31.91
"BD",2011,31.23
"BE",2011,97.69
"BF",2011,26.51
"BG",2011,72.64
"BH",2011,88.58
"BI",2011,10.91
"BJ",2011,42.26
"BM",2011,100
"BN",2011,75.87
"BO",2011,66.86
"BR",2011,84.62
"BS",2011,82.61
"BT",2011,35.59
"BW",2011,56.47
"BY",2011,75.05
"BZ",2011,44.72
"CA",2011,81.12
"CD",2011,40.44
"CF",2011,39.03
"CG",2011,63.67
"CH",2011,73.7
"CI",2011,51.31
"CL",2011,88.79
"CM",2011,52.1
"CN",2011,50.57
"CO",2011,75.32
"CR",2011,72.87
"CU",2011,76.69
"CV",2011,62.62
"CW",2011,89.78
"CY",2011,67.41
"CZ",2011,73.19
"DE",2011,74.49
"DJ",2011,77.05
"DK",2011,86.96
"DM",2011,68.39
"DO",2011,74.93
"DZ",2011,68.21
"EC",2011,62.89
"EE",2011,67.97
"EG",2011,43
"ER",2011,20.95
"ES",2011,78.67
"ET",2011,17.74
"EU",2011,73.94
"FI",2011,83.69
"FJ",2011,52.21
"FM",2011,22.3
"FO",2011,41.12
"FR",2011,78.58
"GA",2011,86.05
"GB",2011,81.57
"GD",2011,35.63
"GE",2011,53.02
"GH",2011,51.39
"GI",2011,100
"GL",2011,84.76
"GM",2011,57.01
"GN",2011,35.3
"GQ",2011,39.34
"GR",2011,76.65
"GT",2011,49.77
"GU",2011,94.19
"GW",2011,46.08
"GY",2011,28.27
"HK",2011,100
"HN",2011,52.32
"HR",2011,57.8
"HT",2011,53.46
"HU",2011,69.35
"ID",2011,50.71
"IE",2011,62.11
"IL",2011,91.89
"IM",2011,52.01
"IN",2011,31.28
"IQ",2011,69.1
"IR",2011,71.2
"IS",2011,93.73
"IT",2011,68.44
"JM",2011,53.93
"JO",2011,82.72
"JP",2011,91.25
"KE",2011,23.97
"KG",2011,35.34
"KH",2011,19.97
"KI",2011,43.86
"KM",2011,27.97
"KN",2011,31.82
"KP",2011,60.32
"KR",2011,82.04
"KW",2011,98.28
"KY",2011,100
"KZ",2011,53.58
"LA",2011,34.25
"LB",2011,87.3
"LC",2011,18.45
"LI",2011,14.41
"LK",2011,18.31
"LR",2011,48.17
"LS",2011,25.25
"LT",2011,66.67
"LU",2011,88.91
"LV",2011,67.62
"LY",2011,77.81
"MA",2011,58.19
"MC",2011,100
"MD",2011,44.86
"ME",2011,63.27
"MF",2011,
"MG",2011,32.56
"MH",2011,71.62
"MK",2011,56.96
"ML",2011,36.79
"MM",2011,31.94
"MN",2011,68.54
"MO",2011,100
"MP",2011,89.41
"MR",2011,57.35
"MT",2011,94.83
"MU",2011,40.37
"MV",2011,41.16
"MW",2011,15.66
"MX",2011,78.12
"MY",2011,71.74
"MZ",2011,31.18
"NA",2011,42.64
"NC",2011,67.9
"NE",2011,17.77
"NG",2011,44.36
"NI",2011,57.54
"NL",2011,87.84
"NO",2011,79.39
"NP",2011,17.17
"NR",2011,100
"NZ",2011,86.18
"OM",2011,75.69
"PA",2011,65.41
"PE",2011,77.27
"PF",2011,56.35
"PG",2011,13
"PH",2011,45.02
"PK",2011,37.01
"PL",2011,60.78
"PR",2011,93.77
"PS",2011,74.36
"PT",2011,61.17
"PW",2011,84.23
"PY",2011,58.71
"QA",2011,98.81
"RO",2011,53.96
"RS",2011,55.26
"RU",2011,73.73
"RW",2011,24.92
"SA",2011,82.3
"SB",2011,20.51
"SC",2011,52.61
"SD",2011,33.19
"SE",2011,85.21
"SG",2011,100
"SI",2011,49.95
"SK",2011,54.41
"SL",2011,38.56
"SM",2011,94.1
"SN",2011,42.5
"SO",2011,37.7
"SR",2011,66.28
"SS",2011,18.02
"ST",2011,62.6
"SV",2011,64.79
"SX",2011,100
"SY",2011,56.07
"SZ",2011,21.43
"TC",2011,90.67
"TD",2011,22.05
"TG",2011,38.01
"TH",2011,45.39
"TJ",2011,26.53
"TL",2011,30.17
"TM",2011,48.71
"TN",2011,66.1
"TO",2011,23.44
"TR",2011,71.28
"TT",2011,8.94
"TV",2011,55.81
"TZ",2011,28.8
"UA",2011,68.88
"UG",2011,14.8
"US",2011,80.94
"UY",2011,94.61
"UZ",2011,36.17
"VC",2011,49.14
"VE",2011,88.81
"VG",2011,44.95
"VI",2011,94.76
"VN",2011,31.03
"VU",2011,24.89
"WS",2011,19.86
"XK",2011,
"YE",2011,32.3
"ZA",2011,62.75
"ZM",2011,39.15
"ZW",2011,33.02
"AD",2010,87.82
"AE",2010,84.06
"AF",2010,24.69
"AG",2010,26.24
"AL",2010,52.16
"AM",2010,63.58
"AO",2010,40.1
"AR",2010,90.97
"AS",2010,87.59
"AT",2010,65.85
"AU",2010,88.73
"AW",2010,43.06
"AZ",2010,53.4
"BA",2010,39.23
"BB",2010,32.06
"BD",2010,30.46
"BE",2010,97.64
"BF",2010,25.67
"BG",2010,72.3
"BH",2010,88.54
"BI",2010,10.64
"BJ",2010,41.85
"BM",2010,100
"BN",2010,75.51
"BO",2010,66.43
"BR",2010,84.34
"BS",2010,82.55
"BT",2010,34.79
"BW",2010,56.24
"BY",2010,74.62
"BZ",2010,44.96
"CA",2010,80.94
"CD",2010,39.94
"CF",2010,38.83
"CG",2010,63.23
"CH",2010,73.66
"CI",2010,50.56
"CL",2010,88.59
"CM",2010,51.52
"CN",2010,49.23
"CO",2010,75.04
"CR",2010,71.73
"CU",2010,76.6
"CV",2010,61.83
"CW",2010,89.91
"CY",2010,67.55
"CZ",2010,73.26
"DE",2010,74.29
"DJ",2010,77
"DK",2010,86.8
"DM",2010,68.09
"DO",2010,73.75
"DZ",2010,67.53
"EC",2010,62.69
"EE",2010,68.09
"EG",2010,43.02
"ER",2010,20.57
"ES",2010,78.44
"ET",2010,17.32
"EU",2010,73.71
"FI",2010,83.56
"FJ",2010,51.83
"FM",2010,22.3
"FO",2010,40.93
"FR",2010,78.35
"GA",2010,85.7
"GB",2010,81.3
"GD",2010,35.68
"GE",2010,52.87
"GH",2010,50.71
"GI",2010,100
"GL",2010,84.38
"GM",2010,56.3
"GN",2010,34.86
"GQ",2010,39.22
"GR",2010,76.29
"GT",2010,49.32
"GU",2010,94.1
"GW",2010,45.22
"GY",2010,28.24
"HK",2010,100
"HN",2010,51.7
"HR",2010,57.54
"HT",2010,52.02
"HU",2010,68.86
"ID",2010,49.92
"IE",2010,61.84
"IL",2010,91.82
"IM",2010,51.99
"IN",2010,30.93
"IQ",2010,69.03
"IR",2010,70.63
