"di_id","year","direction","flow_type","flow_name","value"
"GR",2002,"in","official","oda-interest",0
"GR",2002,"in","official","oofs-capital-repay",0
"GR",2002,"in","official","oofs-interest",0
"GR",2002,"out","commercial","fdi-devcountries",0
"GR",2002,"out","official","dfis-out",0
"GR",2002,"out","official","oda-out",384072291.544949
"GR",2002,"out","official","oofs-out",0
"GR",2002,"out","private","pda-out",0
"GR",2002,"out","private","remittances-devcountries",0
"HR",2002,"in","official","oda-capital-repay",0
"HR",2002,"in","official","oda-interest",0
"HR",2002,"in","official","oofs-capital-repay",0
"HR",2002,"in","official","oofs-interest",0
"HR",2002,"out","commercial","fdi-devcountries",0
"HR",2002,"out","official","dfis-out",0
"HR",2002,"out","official","oda-out",0
"HR",2002,"out","official","oofs-out",0
"HR",2002,"out","private","pda-out",0
"HR",2002,"out","private","remittances-devcountries",0
"HU",2002,"in","official","oda-capital-repay",0
"HU",2002,"in","official","oda-interest",0
"HU",2002,"in","official","oofs-capital-repay",0
"HU",2002,"in","official","oofs-interest",0
"HU",2002,"out","commercial","fdi-devcountries",0
"HU",2002,"out","official","dfis-out",0
"HU",2002,"out","official","oda-out",0
"HU",2002,"out","official","oofs-out",0
"HU",2002,"out","private","pda-out",0
"HU",2002,"out","private","remittances-devcountries",0
"IE",2002,"in","official","oda-capital-repay",0
"IE",2002,"in","official","oda-interest",0
"IE",2002,"in","official","oofs-capital-repay",0
"IE",2002,"in","official","oofs-interest",0
"IE",2002,"out","commercial","fdi-devcountries",0
"IE",2002,"out","official","dfis-out",0
"IE",2002,"out","official","oda-out",512212279.83924
"IE",2002,"out","official","oofs-out",0
"IE",2002,"out","private","pda-out",0
"IE",2002,"out","private","remittances-devcountries",0
"IL",2002,"in","official","oda-capital-repay",0
"IL",2002,"in","official","oda-interest",0
"IL",2002,"in","official","oofs-capital-repay",0
"IL",2002,"in","official","oofs-interest",0
"IL",2002,"out","commercial","fdi-devcountries",0
"IL",2002,"out","official","dfis-out",0
"IL",2002,"out","official","oda-out",199654095.888473
"IL",2002,"out","official","oofs-out",0
"IL",2002,"out","private","pda-out",0
"IL",2002,"out","private","remittances-devcountries",0
"IS",2002,"in","official","oda-capital-repay",0
"IS",2002,"in","official","oda-interest",0
"IS",2002,"in","official","oofs-capital-repay",0
"IS",2002,"in","official","oofs-interest",0
"IS",2002,"out","commercial","fdi-devcountries",0
"IS",2002,"out","official","dfis-out",0
"IS",2002,"out","official","oda-out",16153682.751536
"IS",2002,"out","official","oofs-out",0
"IS",2002,"out","private","pda-out",0
"IS",2002,"out","private","remittances-devcountries",0
"IT",2002,"in","official","oda-capital-repay",292386966.848919
"IT",2002,"in","official","oda-interest",0
"IT",2002,"in","official","oofs-capital-repay",0
"IT",2002,"in","official","oofs-interest",0
"IT",2002,"out","commercial","fdi-devcountries",0
"IT",2002,"out","official","dfis-out",0
"IT",2002,"out","official","oda-out",3710696657.03024
"IT",2002,"out","official","oofs-out",369998205.542774
"IT",2002,"out","private","pda-out",0
"IT",2002,"out","private","remittances-devcountries",0
"JP",2002,"in","official","oda-capital-repay",2762591241.14097
"JP",2002,"in","official","oda-interest",1581681367.3291
"JP",2002,"in","official","oofs-capital-repay",7726209849.00875
"JP",2002,"in","official","oofs-interest",10819498.9828026
"JP",2002,"out","commercial","fdi-devcountries",0
"JP",2002,"out","official","dfis-out",0
"JP",2002,"out","official","oda-out",11465978110.4986
"JP",2002,"out","official","oofs-out",6147369303.33632
"JP",2002,"out","private","pda-out",0
"JP",2002,"out","private","remittances-devcountries",0
"KR",2002,"in","official","oda-capital-repay",16885746.500019
"KR",2002,"in","official","oda-interest",13133358.3889037
"KR",2002,"in","official","oofs-capital-repay",735311720.273975
"KR",2002,"in","official","oofs-interest",156790125.961035
"KR",2002,"out","commercial","fdi-devcountries",0
"KR",2002,"out","official","dfis-out",0
"KR",2002,"out","official","oda-out",431794691.013533
"KR",2002,"out","official","oofs-out",1063048709.16071
"KR",2002,"out","private","pda-out",0
"KR",2002,"out","private","remittances-devcountries",0
"KW",2002,"in","official","oda-capital-repay",409037243.263922
"KW",2002,"in","official","oda-interest",0
"KW",2002,"in","official","oofs-capital-repay",0
"KW",2002,"in","official","oofs-interest",0
"KW",2002,"out","commercial","fdi-devcountries",0
"KW",2002,"out","official","dfis-out",0
"KW",2002,"out","official","oda-out",436677094.118427
"KW",2002,"out","official","oofs-out",0
"KW",2002,"out","private","pda-out",0
"KW",2002,"out","private","remittances-devcountries",0
"LI",2002,"in","official","oda-capital-repay",0
"LI",2002,"in","official","oda-interest",0
"LI",2002,"in","official","oofs-capital-repay",0
"LI",2002,"in","official","oofs-interest",0
"LI",2002,"out","commercial","fdi-devcountries",0
"LI",2002,"out","official","dfis-out",0
"LI",2002,"out","official","oda-out",0
"LI",2002,"out","official","oofs-out",0
"LI",2002,"out","private","pda-out",0
"LI",2002,"out","private","remittances-devcountries",0
"LT",2002,"in","official","oda-capital-repay",0
"LT",2002,"in","official","oda-interest",0
"LT",2002,"in","official","oofs-capital-repay",0
"LT",2002,"in","official","oofs-interest",0
"LT",2002,"out","commercial","fdi-devcountries",0
"LT",2002,"out","official","dfis-out",0
"LT",2002,"out","official","oda-out",2934460.08784374
"LT",2002,"out","official","oofs-out",0
"LT",2002,"out","private","pda-out",0
"LT",2002,"out","private","remittances-devcountries",0
"LU",2002,"in","official","oda-capital-repay",0
"LU",2002,"in","official","oda-interest",0
"LU",2002,"in","official","oofs-capital-repay",0
"LU",2002,"in","official","oofs-interest",0
"LU",2002,"out","commercial","fdi-devcountries",0
"LU",2002,"out","official","dfis-out",0
"LU",2002,"out","official","oda-out",258554527.068347
"LU",2002,"out","official","oofs-out",0
"LU",2002,"out","private","pda-out",0
"LU",2002,"out","private","remittances-devcountries",0
"LV",2002,"in","official","oda-capital-repay",0
"LV",2002,"in","official","oda-interest",0
"LV",2002,"in","official","oofs-capital-repay",0
"LV",2002,"in","official","oofs-interest",0
"LV",2002,"out","commercial","fdi-devcountries",0
"LV",2002,"out","official","dfis-out",0
"LV",2002,"out","official","oda-out",2801561.70340156
"LV",2002,"out","official","oofs-out",0
"LV",2002,"out","private","pda-out",0
"LV",2002,"out","private","remittances-devcountries",0
"MT",2002,"in","official","oda-capital-repay",0
"MT",2002,"in","official","oda-interest",0
"MT",2002,"in","official","oofs-capital-repay",0
"MT",2002,"in","official","oofs-interest",0
"MT",2002,"out","commercial","fdi-devcountries",0
"MT",2002,"out","official","dfis-out",0
"MT",2002,"out","official","oda-out",0
"MT",2002,"out","official","oofs-out",0
"MT",2002,"out","private","pda-out",0
"MT",2002,"out","private","remittances-devcountries",0
"NL",2002,"in","official","oda-capital-repay",126520330.637835
"NL",2002,"in","official","oda-interest",57035320.0865141
"NL",2002,"in","official","oofs-capital-repay",0
"NL",2002,"in","official","oofs-interest",0
"NL",2002,"out","commercial","fdi-devcountries",0
"NL",2002,"out","official","dfis-out",0
"NL",2002,"out","official","oda-out",4953318719.80712
"NL",2002,"out","official","oofs-out",321513958.832109
"NL",2002,"out","private","pda-out",0
"NL",2002,"out","private","remittances-devcountries",0
"NO",2002,"in","official","oda-capital-repay",8359501.31569686
"NO",2002,"in","official","oda-interest",0
"NO",2002,"in","official","oofs-capital-repay",0
"NO",2002,"in","official","oofs-interest",0
"NO",2002,"out","commercial","fdi-devcountries",0
"NO",2002,"out","official","dfis-out",0
"NO",2002,"out","official","oda-out",2799396230.94961
"NO",2002,"out","official","oofs-out",0
"NO",2002,"out","private","pda-out",0
"NO",2002,"out","private","remittances-devcountries",0
"NZ",2002,"in","official","oda-capital-repay",0
"NZ",2002,"in","official","oda-interest",0
"NZ",2002,"in","official","oofs-capital-repay",0
"NZ",2002,"in","official","oofs-interest",0
"NZ",2002,"out","commercial","fdi-devcountries",0
"NZ",2002,"out","official","dfis-out",0
"NZ",2002,"out","official","oda-out",247138967.786349
"NZ",2002,"out","official","oofs-out",4482004.91389982
"NZ",2002,"out","private","pda-out",0
"NZ",2002,"out","private","remittances-devcountries",0
"PL",2002,"in","official","oda-capital-repay",0
"PL",2002,"in","official","oda-interest",0
"PL",2002,"in","official","oofs-capital-repay",0
"PL",2002,"in","official","oofs-interest",0
"PL",2002,"out","commercial","fdi-devcountries",0
"PL",2002,"out","official","dfis-out",0
"PL",2002,"out","official","oda-out",20713036.3516281
"PL",2002,"out","official","oofs-out",0
"PL",2002,"out","private","pda-out",0
"PL",2002,"out","private","remittances-devcountries",0
"PT",2002,"in","official","oda-capital-repay",0
"PT",2002,"in","official","oda-interest",1089544.60786697
"PT",2002,"in","official","oofs-capital-repay",2061300.60947805
"PT",2002,"in","official","oofs-interest",36499744.3635434
"PT",2002,"out","commercial","fdi-devcountries",0
"PT",2002,"out","official","dfis-out",0
"PT",2002,"out","official","oda-out",474953107.575306
"PT",2002,"out","official","oofs-out",0
"PT",2002,"out","private","pda-out",0
"PT",2002,"out","private","remittances-devcountries",0
"QA",2002,"in","official","oda-capital-repay",0
"QA",2002,"in","official","oda-interest",0
"QA",2002,"in","official","oofs-capital-repay",0
"QA",2002,"in","official","oofs-interest",0
"QA",2002,"out","commercial","fdi-devcountries",0
"QA",2002,"out","official","dfis-out",0
"QA",2002,"out","official","oda-out",0
"QA",2002,"out","official","oofs-out",0
"QA",2002,"out","private","pda-out",0
"QA",2002,"out","private","remittances-devcountries",0
"RO",2002,"in","official","oda-capital-repay",0
"RO",2002,"in","official","oda-interest",0
"RO",2002,"in","official","oofs-capital-repay",0
"RO",2002,"in","official","oofs-interest",0
"RO",2002,"out","commercial","fdi-devcountries",0
"RO",2002,"out","official","dfis-out",0
"RO",2002,"out","official","oda-out",0
"RO",2002,"out","official","oofs-out",0
"RO",2002,"out","private","pda-out",0
"RO",2002,"out","private","remittances-devcountries",0
"RU",2002,"in","official","oda-capital-repay",0
"RU",2002,"in","official","oda-interest",0
"RU",2002,"in","official","oofs-capital-repay",0
"RU",2002,"in","official","oofs-interest",0
"RU",2002,"out","commercial","fdi-devcountries",0
"RU",2002,"out","official","dfis-out",0
"RU",2002,"out","official","oda-out",0
"RU",2002,"out","official","oofs-out",0
"RU",2002,"out","private","pda-out",0
"RU",2002,"out","private","remittances-devcountries",0
"SA",2002,"in","official","oda-capital-repay",176008296.328209
"SA",2002,"in","official","oda-interest",0
"SA",2002,"in","official","oofs-capital-repay",0
"SA",2002,"in","official","oofs-interest",0
"SA",2002,"out","commercial","fdi-devcountries",0
"SA",2002,"out","official","dfis-out",0
"SA",2002,"out","official","oda-out",3277968295.09925
"SA",2002,"out","official","oofs-out",0
"SA",2002,"out","private","pda-out",0
"SA",2002,"out","private","remittances-devcountries",0
"SE",2002,"in","official","oda-capital-repay",798276.144196074
"SE",2002,"in","official","oda-interest",142549.311463585
"SE",2002,"in","official","oofs-capital-repay",2694181.98666175
"SE",2002,"in","official","oofs-interest",612962.039293414
"SE",2002,"out","commercial","fdi-devcountries",0
"SE",2002,"out","official","dfis-out",0
"SE",2002,"out","official","oda-out",2868477029.78828
"SE",2002,"out","official","oofs-out",5217304.7995672
"SE",2002,"out","private","pda-out",0
"SE",2002,"out","private","remittances-devcountries",0
"SI",2002,"in","official","oda-capital-repay",0
"SI",2002,"in","official","oda-interest",0
"SI",2002,"in","official","oofs-capital-repay",0
"SI",2002,"in","official","oofs-interest",0
"SI",2002,"out","commercial","fdi-devcountries",0
"SI",2002,"out","official","dfis-out",0
"SI",2002,"out","official","oda-out",0
"SI",2002,"out","official","oofs-out",0
"SI",2002,"out","private","pda-out",0
"SI",2002,"out","private","remittances-devcountries",0
"SK",2002,"in","official","oda-capital-repay",0
"SK",2002,"in","official","oda-interest",0
"SK",2002,"in","official","oofs-capital-repay",0
"SK",2002,"in","official","oofs-interest",0
"SK",2002,"out","commercial","fdi-devcountries",0
"SK",2002,"out","official","dfis-out",0
"SK",2002,"out","official","oda-out",13968255.1539075
"SK",2002,"out","official","oofs-out",0
"SK",2002,"out","private","pda-out",0
"SK",2002,"out","private","remittances-devcountries",0
"TW",2002,"in","official","oda-capital-repay",0
"TW",2002,"in","official","oda-interest",0
"TW",2002,"in","official","oofs-capital-repay",0
"TW",2002,"in","official","oofs-interest",0
"TW",2002,"out","commercial","fdi-devcountries",0
"TW",2002,"out","official","dfis-out",0
"TW",2002,"out","official","oda-out",0
"TW",2002,"out","official","oofs-out",0
"TW",2002,"out","private","pda-out",0
"TW",2002,"out","private","remittances-devcountries",0
"US",2002,"in","official","oda-capital-repay",1105091795.23703
"US",2002,"in","official","oda-interest",486672356.024676
"US",2002,"in","official","oofs-capital-repay",1544601821.55112
"US",2002,"in","official","oofs-interest",1340167137.90291
"US",2002,"out","commercial","fdi-devcountries",0
"US",2002,"out","official","dfis-out",907448152.709369
"US",2002,"out","official","oda-out",18304938963.0368
"US",2002,"out","official","oofs-out",2118352036.95104
"US",2002,"out","private","pda-out",0
"US",2002,"out","private","remittances-devcountries",0
"AE",2001,"in","official","oda-capital-repay",45737653.2247517
"AE",2001,"in","official","oda-interest",0
"AE",2001,"in","official","oofs-capital-repay",0
"AE",2001,"in","official","oofs-interest",0
"AE",2001,"out","commercial","fdi-devcountries",0
"AE",2001,"out","official","dfis-out",0
"AE",2001,"out","official","oda-out",730523371.558088
"AE",2001,"out","official","oofs-out",0
"AE",2001,"out","private","pda-out",0
"AE",2001,"out","private","remittances-devcountries",0
"AT",2001,"in","official","oda-capital-repay",10774321.0309327
"AT",2001,"in","official","oda-interest",2595274.40891079
"AT",2001,"in","official","oofs-capital-repay",133019610.158537
"AT",2001,"in","official","oofs-interest",126035962.658195
"AT",2001,"out","commercial","fdi-devcountries",0
"AT",2001,"out","official","dfis-out",0
"AT",2001,"out","official","oda-out",1009199979.54263
"AT",2001,"out","official","oofs-out",171571231.832721
"AT",2001,"out","private","pda-out",0
"AT",2001,"out","private","remittances-devcountries",0
"AU",2001,"in","official","oda-capital-repay",0
"AU",2001,"in","official","oda-interest",0
"AU",2001,"in","official","oofs-capital-repay",182371351.434319
"AU",2001,"in","official","oofs-interest",73008985.6239189
"AU",2001,"out","commercial","fdi-devcountries",0
"AU",2001,"out","official","dfis-out",0
"AU",2001,"out","official","oda-out",1884115389.49864
"AU",2001,"out","official","oofs-out",124646328.501629
"AU",2001,"out","private","pda-out",0
"AU",2001,"out","private","remittances-devcountries",0
"BE",2001,"in","official","oda-capital-repay",21032356.9522849
"BE",2001,"in","official","oda-interest",3513199.93635048
"BE",2001,"in","official","oofs-capital-repay",51480089.7339891
"BE",2001,"in","official","oofs-interest",0
"BE",2001,"out","commercial","fdi-devcountries",0
"BE",2001,"out","official","dfis-out",0
"BE",2001,"out","official","oda-out",1382733038.05979
"BE",2001,"out","official","oofs-out",62378816.6476452
"BE",2001,"out","private","pda-out",0
"BE",2001,"out","private","remittances-devcountries",0
"BG",2001,"in","official","oda-capital-repay",0
"BG",2001,"in","official","oda-interest",0
"BG",2001,"in","official","oofs-capital-repay",0
"BG",2001,"in","official","oofs-interest",0
"BG",2001,"out","commercial","fdi-devcountries",0
"BG",2001,"out","official","dfis-out",0
"BG",2001,"out","official","oda-out",0
"BG",2001,"out","official","oofs-out",0
"BG",2001,"out","private","pda-out",0
"BG",2001,"out","private","remittances-devcountries",0
"CA",2001,"in","official","oda-capital-repay",36710566.6332577
"CA",2001,"in","official","oda-interest",2521729.80836116
"CA",2001,"in","official","oofs-capital-repay",2174458516.86742
"CA",2001,"in","official","oofs-interest",1013670723.22251
"CA",2001,"out","commercial","fdi-devcountries",0
"CA",2001,"out","official","dfis-out",0
"CA",2001,"out","official","oda-out",2514617237.10681
"CA",2001,"out","official","oofs-out",2029782351.58004
"CA",2001,"out","private","pda-out",0
"CA",2001,"out","private","remittances-devcountries",0
"CH",2001,"in","official","oda-capital-repay",10294119.4998954
"CH",2001,"in","official","oda-interest",0
"CH",2001,"in","official","oofs-capital-repay",0
"CH",2001,"in","official","oofs-interest",0
"CH",2001,"out","commercial","fdi-devcountries",0
"CH",2001,"out","official","dfis-out",0
"CH",2001,"out","official","oda-out",1711955199.38061
"CH",2001,"out","official","oofs-out",12037932.0927739
"CH",2001,"out","private","pda-out",0
"CH",2001,"out","private","remittances-devcountries",0
"CY",2001,"in","official","oda-capital-repay",0
"CY",2001,"in","official","oda-interest",0
"CY",2001,"in","official","oofs-capital-repay",0
"CY",2001,"in","official","oofs-interest",0
"CY",2001,"out","commercial","fdi-devcountries",0
"CY",2001,"out","official","dfis-out",0
"CY",2001,"out","official","oda-out",0
"CY",2001,"out","official","oofs-out",0
"CY",2001,"out","private","pda-out",0
"CY",2001,"out","private","remittances-devcountries",0
"CZ",2001,"in","official","oda-capital-repay",0
"CZ",2001,"in","official","oda-interest",0
"CZ",2001,"in","official","oofs-capital-repay",0
"CZ",2001,"in","official","oofs-interest",0
"CZ",2001,"out","commercial","fdi-devcountries",0
"CZ",2001,"out","official","dfis-out",0
"CZ",2001,"out","official","oda-out",50572248.8207826
"CZ",2001,"out","official","oofs-out",0
"CZ",2001,"out","private","pda-out",0
"CZ",2001,"out","private","remittances-devcountries",0
"DE",2001,"in","official","oda-capital-repay",1053710740.15146
"DE",2001,"in","official","oda-interest",530225004.933047
"DE",2001,"in","official","oofs-capital-repay",1826356904.24812
"DE",2001,"in","official","oofs-interest",956502328.861006
"DE",2001,"out","commercial","fdi-devcountries",0
"DE",2001,"out","official","dfis-out",0
"DE",2001,"out","official","oda-out",8685867039.85857
"DE",2001,"out","official","oofs-out",875423730.14031
"DE",2001,"out","private","pda-out",0
"DE",2001,"out","private","remittances-devcountries",0
"DK",2001,"in","official","oda-capital-repay",62385218.9940347
"DK",2001,"in","official","oda-interest",0
"DK",2001,"in","official","oofs-capital-repay",17258273.1810269
"DK",2001,"in","official","oofs-interest",6254895.97263025
"DK",2001,"out","commercial","fdi-devcountries",0
"DK",2001,"out","official","dfis-out",76378286.5718483
"DK",2001,"out","official","oda-out",2756034883.31206
"DK",2001,"out","official","oofs-out",10790514.2564485
"DK",2001,"out","private","pda-out",0
"DK",2001,"out","private","remittances-devcountries",0
"EE",2001,"in","official","oda-capital-repay",0
"EE",2001,"in","official","oda-interest",0
"EE",2001,"in","official","oofs-capital-repay",0
"EE",2001,"in","official","oofs-interest",0
"EE",2001,"out","commercial","fdi-devcountries",0
"EE",2001,"out","official","dfis-out",0
"EE",2001,"out","official","oda-out",1137601.83628655
"EE",2001,"out","official","oofs-out",0
"EE",2001,"out","private","pda-out",0
"EE",2001,"out","private","remittances-devcountries",0
"ES",2001,"in","official","oda-capital-repay",185435592.410385
"ES",2001,"in","official","oda-interest",0
"ES",2001,"in","official","oofs-capital-repay",0
"ES",2001,"in","official","oofs-interest",0
"ES",2001,"out","commercial","fdi-devcountries",0
"ES",2001,"out","official","dfis-out",0
"ES",2001,"out","official","oda-out",2986611234.50631
"ES",2001,"out","official","oofs-out",235959091.064332
"ES",2001,"out","private","pda-out",0
"ES",2001,"out","private","remittances-devcountries",0
"FI",2001,"in","official","oda-capital-repay",6277088.22689922
"FI",2001,"in","official","oda-interest",1826341.0733521
"FI",2001,"in","official","oofs-capital-repay",5095338.12061257
"FI",2001,"in","official","oofs-interest",3100175.60350524
"FI",2001,"out","commercial","fdi-devcountries",0
"FI",2001,"out","official","dfis-out",23111041.7469725
"FI",2001,"out","official","oda-out",609752360.035956
"FI",2001,"out","official","oofs-out",12891819.3413089
"FI",2001,"out","private","pda-out",0
"FI",2001,"out","private","remittances-devcountries",0
"FR",2001,"in","official","oda-capital-repay",822979331.712214
"FR",2001,"in","official","oda-interest",0
"FR",2001,"in","official","oofs-capital-repay",615923732.586534
"FR",2001,"in","official","oofs-interest",0
"FR",2001,"out","commercial","fdi-devcountries",0
"FR",2001,"out","official","dfis-out",0
"FR",2001,"out","official","oda-out",7746567614.50806
"FR",2001,"out","official","oofs-out",557068057.308128
"FR",2001,"out","private","pda-out",0
"FR",2001,"out","private","remittances-devcountries",0
"GB",2001,"in","official","oda-capital-repay",177249354.030179
"GB",2001,"in","official","oda-interest",0
"GB",2001,"in","official","oofs-capital-repay",331962507.926796
"GB",2001,"in","official","oofs-interest",0
"GB",2001,"out","commercial","fdi-devcountries",0
"GB",2001,"out","official","dfis-out",209477182.801884
"LI",2001,"out","official","oda-out",0
"GB",2001,"out","official","oda-out",6956985491.00185
"GB",2001,"out","official","oofs-out",365390466.867542
"GB",2001,"out","private","pda-out",0
"GB",2001,"out","private","remittances-devcountries",0
"GR",2001,"in","official","oda-capital-repay",0
"GR",2001,"in","official","oda-interest",0
"GR",2001,"in","official","oofs-capital-repay",0
"GR",2001,"in","official","oofs-interest",0
"GR",2001,"out","commercial","fdi-devcountries",0
"GR",2001,"out","official","dfis-out",0
"GR",2001,"out","official","oda-out",304929332.265926
"GR",2001,"out","official","oofs-out",0
"GR",2001,"out","private","pda-out",0
"GR",2001,"out","private","remittances-devcountries",0
"HR",2001,"in","official","oda-capital-repay",0
"HR",2001,"in","official","oda-interest",0
"HR",2001,"in","official","oofs-capital-repay",0
"HR",2001,"in","official","oofs-interest",0
"HR",2001,"out","commercial","fdi-devcountries",0
"HR",2001,"out","official","dfis-out",0
"HR",2001,"out","official","oda-out",0
"HR",2001,"out","official","oofs-out",0
"HR",2001,"out","private","pda-out",0
"HR",2001,"out","private","remittances-devcountries",0
"HU",2001,"in","official","oda-capital-repay",0
"HU",2001,"in","official","oda-interest",0
"HU",2001,"in","official","oofs-capital-repay",0
"HU",2001,"in","official","oofs-interest",0
"HU",2001,"out","commercial","fdi-devcountries",0
"HU",2001,"out","official","dfis-out",0
"HU",2001,"out","official","oda-out",0
"HU",2001,"out","official","oofs-out",0
"HU",2001,"out","private","pda-out",0
"HU",2001,"out","private","remittances-devcountries",0
"IE",2001,"in","official","oda-capital-repay",0
"IE",2001,"in","official","oda-interest",0
"IE",2001,"in","official","oofs-capital-repay",0
"IE",2001,"in","official","oofs-interest",0
"IE",2001,"out","commercial","fdi-devcountries",0
"IE",2001,"out","official","dfis-out",0
"IE",2001,"out","official","oda-out",408588875.711959
"IE",2001,"out","official","oofs-out",0
"IE",2001,"out","private","pda-out",0
"IE",2001,"out","private","remittances-devcountries",0
"IL",2001,"in","official","oda-capital-repay",0
"IL",2001,"in","official","oda-interest",0
"IL",2001,"in","official","oofs-capital-repay",0
"IL",2001,"in","official","oofs-interest",0
"IL",2001,"out","commercial","fdi-devcountries",0
"IL",2001,"out","official","dfis-out",0
"IL",2001,"out","official","oda-out",130832355.600753
"IL",2001,"out","official","oofs-out",0
"IL",2001,"out","private","pda-out",0
"IL",2001,"out","private","remittances-devcountries",0
"IS",2001,"in","official","oda-capital-repay",0
"IS",2001,"in","official","oda-interest",0
"IS",2001,"in","official","oofs-capital-repay",0
"IS",2001,"in","official","oofs-interest",0
"IS",2001,"out","commercial","fdi-devcountries",0
"IS",2001,"out","official","dfis-out",0
"IS",2001,"out","official","oda-out",13996574.619148
"IS",2001,"out","official","oofs-out",0
"IS",2001,"out","private","pda-out",0
"IS",2001,"out","private","remittances-devcountries",0
"IT",2001,"in","official","oda-capital-repay",297793134.806422
"IT",2001,"in","official","oda-interest",70743615.2373711
"IT",2001,"in","official","oofs-capital-repay",0
"IT",2001,"in","official","oofs-interest",4944875.02222887
"IT",2001,"out","commercial","fdi-devcountries",0
"IT",2001,"out","official","dfis-out",0
"IT",2001,"out","official","oda-out",2892991156.15013
"IT",2001,"out","official","oofs-out",98594427.4593441
"IT",2001,"out","private","pda-out",0
"IT",2001,"out","private","remittances-devcountries",0
"JP",2001,"in","official","oda-capital-repay",2487085116.8995
"JP",2001,"in","official","oda-interest",1857274232.07716
"JP",2001,"in","official","oofs-capital-repay",7145221856.72242
"JP",2001,"in","official","oofs-interest",0
"JP",2001,"out","commercial","fdi-devcountries",0
"JP",2001,"out","official","dfis-out",0
"JP",2001,"out","official","oda-out",11302709615.9041
"JP",2001,"out","official","oofs-out",6363177727.37971
"JP",2001,"out","private","pda-out",0
"JP",2001,"out","private","remittances-devcountries",0
"KR",2001,"in","official","oda-capital-repay",14347235.3438559
"KR",2001,"in","official","oda-interest",19275790.3724091
"KR",2001,"in","official","oofs-capital-repay",1182203121.37355
"KR",2001,"in","official","oofs-interest",206288752.652174
"KR",2001,"out","commercial","fdi-devcountries",0
"KR",2001,"out","official","dfis-out",0
"KR",2001,"out","official","oda-out",436419012.2983
"KR",2001,"out","official","oofs-out",878598084.307885
"KR",2001,"out","private","pda-out",0
"KR",2001,"out","private","remittances-devcountries",0
"KW",2001,"in","official","oda-capital-repay",438697114.750146
"KW",2001,"in","official","oda-interest",0
"KW",2001,"in","official","oofs-capital-repay",0
"KW",2001,"in","official","oofs-interest",0
"KW",2001,"out","commercial","fdi-devcountries",0
"KW",2001,"out","official","dfis-out",0
"KW",2001,"out","official","oda-out",541909216.688896
"KW",2001,"out","official","oofs-out",0
"KW",2001,"out","private","pda-out",0
"KW",2001,"out","private","remittances-devcountries",0
"LI",2001,"in","official","oda-capital-repay",0
"LI",2001,"in","official","oda-interest",0
"LI",2001,"in","official","oofs-capital-repay",0
"LI",2001,"in","official","oofs-interest",0
"LI",2001,"out","commercial","fdi-devcountries",0
"LI",2001,"out","official","dfis-out",0
"LI",2001,"out","official","oofs-out",0
"LI",2001,"out","private","pda-out",0
"LI",2001,"out","private","remittances-devcountries",0
"LT",2001,"in","official","oda-capital-repay",0
"LT",2001,"in","official","oda-interest",0
"LT",2001,"in","official","oofs-capital-repay",0
"LT",2001,"in","official","oofs-interest",0
"LT",2001,"out","commercial","fdi-devcountries",0
"LT",2001,"out","official","dfis-out",0
"LT",2001,"out","official","oda-out",3427716.91828913
"LT",2001,"out","official","oofs-out",0
"LT",2001,"out","private","pda-out",0
"LT",2001,"out","private","remittances-devcountries",0
"LU",2001,"in","official","oda-capital-repay",0
"LU",2001,"in","official","oda-interest",0
"LU",2001,"in","official","oofs-capital-repay",0
"LU",2001,"in","official","oofs-interest",0
"LU",2001,"out","commercial","fdi-devcountries",0
"LU",2001,"out","official","dfis-out",0
"LU",2001,"out","official","oda-out",261649286.793138
"LU",2001,"out","official","oofs-out",0
"LU",2001,"out","private","pda-out",0
"LU",2001,"out","private","remittances-devcountries",0
"LV",2001,"in","official","oda-capital-repay",0
"LV",2001,"in","official","oda-interest",0
"LV",2001,"in","official","oofs-capital-repay",0
"LV",2001,"in","official","oofs-interest",0
"LV",2001,"out","commercial","fdi-devcountries",0
"LV",2001,"out","official","dfis-out",0
"LV",2001,"out","official","oda-out",0
"LV",2001,"out","official","oofs-out",0
"LV",2001,"out","private","pda-out",0
"LV",2001,"out","private","remittances-devcountries",0
"MT",2001,"in","official","oda-capital-repay",0
"MT",2001,"in","official","oda-interest",0
"MT",2001,"in","official","oofs-capital-repay",0
"MT",2001,"in","official","oofs-interest",0
"MT",2001,"out","commercial","fdi-devcountries",0
"MT",2001,"out","official","dfis-out",0
"MT",2001,"out","official","oda-out",0
"MT",2001,"out","official","oofs-out",0
"MT",2001,"out","private","pda-out",0
"MT",2001,"out","private","remittances-devcountries",0
"NL",2001,"in","official","oda-capital-repay",84938418.5229496
"NL",2001,"in","official","oda-interest",57739726.3822072
"NL",2001,"in","official","oofs-capital-repay",402108285.668123
"NL",2001,"in","official","oofs-interest",0
"NL",2001,"out","commercial","fdi-devcountries",0
"NL",2001,"out","official","dfis-out",0
"NL",2001,"out","official","oda-out",5121541327.42188
"NL",2001,"out","official","oofs-out",466210727.517302
"NL",2001,"out","private","pda-out",0
"NL",2001,"out","private","remittances-devcountries",0
"NO",2001,"in","official","oda-capital-repay",7992432.96679776
"NO",2001,"in","official","oda-interest",0
"NO",2001,"in","official","oofs-capital-repay",0
"NO",2001,"in","official","oofs-interest",0
"NO",2001,"out","commercial","fdi-devcountries",0
"NO",2001,"out","official","dfis-out",0
