"di_id","aid_type","year","value"
"NL","out-oda-net-excl-debt-relief",1969,143100000
"NL","out-oda-net-excl-debt-relief",1968,111140000
"NL","out-oda-net-excl-debt-relief",1967,113490000
"NL","out-oda-net-excl-debt-relief",1966,93900000
"NL","out-oda-net-excl-debt-relief",1965,69600000
"NL","out-oda-net-excl-debt-relief",1964,49200000
"NL","out-oda-net-excl-debt-relief",1963,37800000
"NL","out-oda-net-excl-debt-relief",1962,6.5e+07
"NL","out-oda-net-excl-debt-relief",1961,55900000
"NL","out-oda-net-excl-debt-relief",1960,35300000
"NO","out-oda-net-excl-debt-relief",2015,4260260000
"NO","out-oda-net-excl-debt-relief",2014,5067690000
"NO","out-oda-net-excl-debt-relief",2013,5557660000
"NO","out-oda-net-excl-debt-relief",2012,4731820000
"NO","out-oda-net-excl-debt-relief",2011,4733820000
"NO","out-oda-net-excl-debt-relief",2010,4355070000
"NO","out-oda-net-excl-debt-relief",2009,4065160000
"NO","out-oda-net-excl-debt-relief",2008,3963270000
"NO","out-oda-net-excl-debt-relief",2007,3673360000
"NO","out-oda-net-excl-debt-relief",2006,2922690000
"NO","out-oda-net-excl-debt-relief",2005,2791250000
"NO","out-oda-net-excl-debt-relief",2004,2186010000
"NO","out-oda-net-excl-debt-relief",2003,2021630000
"NO","out-oda-net-excl-debt-relief",2002,1682710000
"NO","out-oda-net-excl-debt-relief",2001,1325060000
"NO","out-oda-net-excl-debt-relief",2000,1254250000
"NO","out-oda-net-excl-debt-relief",1999,1346360000
"NO","out-oda-net-excl-debt-relief",1998,1284380000
"NO","out-oda-net-excl-debt-relief",1997,1273700000
"NO","out-oda-net-excl-debt-relief",1996,1267330000
"NO","out-oda-net-excl-debt-relief",1995,1203200000
"NO","out-oda-net-excl-debt-relief",1994,1089520000
"NO","out-oda-net-excl-debt-relief",1993,1001560000
"NO","out-oda-net-excl-debt-relief",1992,1226150000
"NO","out-oda-net-excl-debt-relief",1991,1165230000
"NO","out-oda-net-excl-debt-relief",1990,1204830000
"NO","out-oda-net-excl-debt-relief",1989,917480000
"NO","out-oda-net-excl-debt-relief",1988,984740000
"NO","out-oda-net-excl-debt-relief",1987,890280000
"NO","out-oda-net-excl-debt-relief",1986,796040000
"NO","out-oda-net-excl-debt-relief",1985,574460000
"NO","out-oda-net-excl-debt-relief",1984,540380000
"NO","out-oda-net-excl-debt-relief",1983,583570000
"NO","out-oda-net-excl-debt-relief",1982,559350000
"NO","out-oda-net-excl-debt-relief",1981,467440000
"NO","out-oda-net-excl-debt-relief",1980,485880000
"NO","out-oda-net-excl-debt-relief",1979,429380000
"NO","out-oda-net-excl-debt-relief",1978,351350000
"NO","out-oda-net-excl-debt-relief",1977,295340000
"NO","out-oda-net-excl-debt-relief",1976,218030000
"NO","out-oda-net-excl-debt-relief",1975,182870000
"NO","out-oda-net-excl-debt-relief",1974,131350000
"NO","out-oda-net-excl-debt-relief",1973,8.2e+07
"NO","out-oda-net-excl-debt-relief",1972,63020000
"NO","out-oda-net-excl-debt-relief",1971,42320000
"NO","out-oda-net-excl-debt-relief",1970,36720000
"NO","out-oda-net-excl-debt-relief",1969,29380000
"NO","out-oda-net-excl-debt-relief",1968,26560000
"NO","out-oda-net-excl-debt-relief",1967,14490000
"NO","out-oda-net-excl-debt-relief",1966,14040000
"NO","out-oda-net-excl-debt-relief",1965,11340000
"NO","out-oda-net-excl-debt-relief",1964,9600000
"NO","out-oda-net-excl-debt-relief",1963,9900000
"NO","out-oda-net-excl-debt-relief",1962,7300000
"NO","out-oda-net-excl-debt-relief",1961,6800000
"NO","out-oda-net-excl-debt-relief",1960,5200000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2015,17240790000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2014,24450430000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2013,16384560000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2012,6223870000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2011,8886090000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2010,6527590000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2009,6012910000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2008,8440760000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2007,5616320000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2006,4532630000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2005,3084900000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2004,3316140000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2003,3658350000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2002,3264430000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2001,924520000
"non-dac-countries-total","out-oda-net-excl-debt-relief",2000,1086560000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1999,1153800000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1998,1654130000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1997,1442700000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1996,1262980000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1995,1131030000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1994,1439560000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1993,1599580000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1992,1761700000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1991,3.865e+09
"non-dac-countries-total","out-oda-net-excl-debt-relief",1990,7469650000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1989,1963410000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1988,2128600000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1987,3596950000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1986,4542310000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1985,3570900000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1984,4308930000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1983,4570940000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1982,5867330000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1981,8761420000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1980,10258140000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1979,7703740000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1978,7813240000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1977,5153410000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1976,5787050000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1975,6175590000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1974,4299660000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1973,2410470000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1972,678940000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1971,479160000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1970,385370000
"non-dac-countries-total","out-oda-net-excl-debt-relief",1966,297610000
"NZ","out-oda-net-excl-debt-relief",2015,441740000
"NZ","out-oda-net-excl-debt-relief",2014,506140000
"NZ","out-oda-net-excl-debt-relief",2013,457310000
"NZ","out-oda-net-excl-debt-relief",2012,449100000
"NZ","out-oda-net-excl-debt-relief",2011,424150000
"NZ","out-oda-net-excl-debt-relief",2010,342220000
"NZ","out-oda-net-excl-debt-relief",2009,309280000
"NZ","out-oda-net-excl-debt-relief",2008,347960000
"NZ","out-oda-net-excl-debt-relief",2007,319800000
"NZ","out-oda-net-excl-debt-relief",2006,258640000
"NZ","out-oda-net-excl-debt-relief",2005,273500000
"NZ","out-oda-net-excl-debt-relief",2004,212100000
"NZ","out-oda-net-excl-debt-relief",2003,165440000
"NZ","out-oda-net-excl-debt-relief",2002,121860000
"NZ","out-oda-net-excl-debt-relief",2001,111660000
"NZ","out-oda-net-excl-debt-relief",2000,113220000
"NZ","out-oda-net-excl-debt-relief",1999,133780000
"NZ","out-oda-net-excl-debt-relief",1998,129960000
"NZ","out-oda-net-excl-debt-relief",1997,153950000
"NZ","out-oda-net-excl-debt-relief",1996,121680000
"NZ","out-oda-net-excl-debt-relief",1995,123090000
"NZ","out-oda-net-excl-debt-relief",1994,109920000
"NZ","out-oda-net-excl-debt-relief",1993,97790000
"NZ","out-oda-net-excl-debt-relief",1992,97180000
"NZ","out-oda-net-excl-debt-relief",1991,100100000
"NZ","out-oda-net-excl-debt-relief",1990,95280000
"NZ","out-oda-net-excl-debt-relief",1989,87220000
"NZ","out-oda-net-excl-debt-relief",1988,103790000
"NZ","out-oda-net-excl-debt-relief",1987,86500000
"NZ","out-oda-net-excl-debt-relief",1986,75180000
"NZ","out-oda-net-excl-debt-relief",1985,54170000
"NZ","out-oda-net-excl-debt-relief",1984,54700000
"NZ","out-oda-net-excl-debt-relief",1983,61230000
"NZ","out-oda-net-excl-debt-relief",1982,65180000
"NZ","out-oda-net-excl-debt-relief",1981,67710000
"NZ","out-oda-net-excl-debt-relief",1980,72280000
"NZ","out-oda-net-excl-debt-relief",1979,63740000
"NZ","out-oda-net-excl-debt-relief",1978,54910000
"NZ","out-oda-net-excl-debt-relief",1977,52330000
"NZ","out-oda-net-excl-debt-relief",1976,53180000
"NZ","out-oda-net-excl-debt-relief",1975,65770000
"NZ","out-oda-net-excl-debt-relief",1974,39200000
"NZ","out-oda-net-excl-debt-relief",1973,26470000
"NZ","out-oda-net-excl-debt-relief",1972,20560000
"NZ","out-oda-net-excl-debt-relief",1971,16700000
"NZ","out-oda-net-excl-debt-relief",1970,13700000
"NZ","out-oda-net-excl-debt-relief",1969,11600000
"NZ","out-oda-net-excl-debt-relief",1968,10100000
"NZ","out-oda-net-excl-debt-relief",1967,9600000
"NZ","out-oda-net-excl-debt-relief",1966,9200000
"NZ","out-oda-net-excl-debt-relief",1965,9500000
"NZ","out-oda-net-excl-debt-relief",1964,9100000
"NZ","out-oda-net-excl-debt-relief",1963,8100000
"NZ","out-oda-net-excl-debt-relief",1962,7500000
"NZ","out-oda-net-excl-debt-relief",1961,9e+06
"other-donor-countries","out-oda-net-excl-debt-relief",1994,2240000
"other-donor-countries","out-oda-net-excl-debt-relief",1993,15670000
"other-donor-countries","out-oda-net-excl-debt-relief",1992,15900000
"other-donor-countries","out-oda-net-excl-debt-relief",1991,37910000
"other-donor-countries","out-oda-net-excl-debt-relief",1990,155230000
"other-donor-countries","out-oda-net-excl-debt-relief",1989,271190000
"other-donor-countries","out-oda-net-excl-debt-relief",1988,104440000
"other-donor-countries","out-oda-net-excl-debt-relief",1987,66460000
"other-donor-countries","out-oda-net-excl-debt-relief",1986,135930000
"other-donor-countries","out-oda-net-excl-debt-relief",1985,31800000
"other-donor-countries","out-oda-net-excl-debt-relief",1984,-9430000
"other-donor-countries","out-oda-net-excl-debt-relief",1983,66380000
"other-donor-countries","out-oda-net-excl-debt-relief",1982,226970000
"other-donor-countries","out-oda-net-excl-debt-relief",1981,619860000
"other-donor-countries","out-oda-net-excl-debt-relief",1980,1440680000
"other-donor-countries","out-oda-net-excl-debt-relief",1979,1192510000
"other-donor-countries","out-oda-net-excl-debt-relief",1978,228560000
"other-donor-countries","out-oda-net-excl-debt-relief",1977,255490000
"other-donor-countries","out-oda-net-excl-debt-relief",1976,256690000
"other-donor-countries","out-oda-net-excl-debt-relief",1975,721010000
"other-donor-countries","out-oda-net-excl-debt-relief",1974,673600000
"other-donor-countries","out-oda-net-excl-debt-relief",1973,341030000
"other-donor-countries","out-oda-net-excl-debt-relief",1972,66770000
"other-donor-countries","out-oda-net-excl-debt-relief",1971,63800000
"other-donor-countries","out-oda-net-excl-debt-relief",1970,65060000
"PL","out-oda-net-excl-debt-relief",2015,440890000
"PL","out-oda-net-excl-debt-relief",2014,451840000
"PL","out-oda-net-excl-debt-relief",2013,487120000
"PL","out-oda-net-excl-debt-relief",2012,421060000
"PL","out-oda-net-excl-debt-relief",2011,417470000
"PL","out-oda-net-excl-debt-relief",2010,377750000
"PL","out-oda-net-excl-debt-relief",2009,374890000
"PL","out-oda-net-excl-debt-relief",2008,372540000
"PL","out-oda-net-excl-debt-relief",2007,362900000
"PL","out-oda-net-excl-debt-relief",2006,299700000
"PL","out-oda-net-excl-debt-relief",2005,204790000
"PL","out-oda-net-excl-debt-relief",2004,117510000
"PL","out-oda-net-excl-debt-relief",2003,27140000
"PL","out-oda-net-excl-debt-relief",2002,14260000
"PL","out-oda-net-excl-debt-relief",2001,35560000
"PL","out-oda-net-excl-debt-relief",2000,28810000
"PL","out-oda-net-excl-debt-relief",1999,20330000
"PL","out-oda-net-excl-debt-relief",1998,18720000
"PL","out-oda-net-excl-debt-relief",1991,1e+06
"PL","out-oda-net-excl-debt-relief",1990,2500000
"PL","out-oda-net-excl-debt-relief",1989,6290000
"PL","out-oda-net-excl-debt-relief",1988,10790000
"PL","out-oda-net-excl-debt-relief",1987,11690000
"PL","out-oda-net-excl-debt-relief",1986,16690000
"PL","out-oda-net-excl-debt-relief",1985,18790000
"PL","out-oda-net-excl-debt-relief",1984,4100000
"PL","out-oda-net-excl-debt-relief",1983,1900000
"PL","out-oda-net-excl-debt-relief",1982,3e+06
"PL","out-oda-net-excl-debt-relief",1981,6120000
"PL","out-oda-net-excl-debt-relief",1980,41110000
"PL","out-oda-net-excl-debt-relief",1979,30110000
"PL","out-oda-net-excl-debt-relief",1978,27200000
"PL","out-oda-net-excl-debt-relief",1977,2.1e+07
"PL","out-oda-net-excl-debt-relief",1976,31200000
"PL","out-oda-net-excl-debt-relief",1975,32200000
"PT","out-oda-net-excl-debt-relief",2015,308030000
"PT","out-oda-net-excl-debt-relief",2014,430230000
"PT","out-oda-net-excl-debt-relief",2013,488320000
"PT","out-oda-net-excl-debt-relief",2012,580780000
"PT","out-oda-net-excl-debt-relief",2011,707750000
"PT","out-oda-net-excl-debt-relief",2010,648910000
"PT","out-oda-net-excl-debt-relief",2009,540350000
"PT","out-oda-net-excl-debt-relief",2008,619650000
"PT","out-oda-net-excl-debt-relief",2007,4.7e+08
"PT","out-oda-net-excl-debt-relief",2006,395900000
"PT","out-oda-net-excl-debt-relief",2005,373740000
"PT","out-oda-net-excl-debt-relief",2004,327270000
"PT","out-oda-net-excl-debt-relief",2003,313110000
"PT","out-oda-net-excl-debt-relief",2002,310950000
"PT","out-oda-net-excl-debt-relief",2001,248870000
"PT","out-oda-net-excl-debt-relief",2000,244510000
"PT","out-oda-net-excl-debt-relief",1999,227440000
"PT","out-oda-net-excl-debt-relief",1998,189500000
"PT","out-oda-net-excl-debt-relief",1997,156260000
"PT","out-oda-net-excl-debt-relief",1996,147730000
"PT","out-oda-net-excl-debt-relief",1995,157770000
"PT","out-oda-net-excl-debt-relief",1994,210640000
"PT","out-oda-net-excl-debt-relief",1993,143250000
"PT","out-oda-net-excl-debt-relief",1992,146670000
"PT","out-oda-net-excl-debt-relief",1991,119090000
"PT","out-oda-net-excl-debt-relief",1990,142310000
"PT","out-oda-net-excl-debt-relief",1989,110350000
"PT","out-oda-net-excl-debt-relief",1988,84100000
"PT","out-oda-net-excl-debt-relief",1987,4e+07
"PT","out-oda-net-excl-debt-relief",1986,2.2e+07
"PT","out-oda-net-excl-debt-relief",1985,1e+07
"PT","out-oda-net-excl-debt-relief",1984,8e+06
"PT","out-oda-net-excl-debt-relief",1983,1.2e+07
"PT","out-oda-net-excl-debt-relief",1982,4e+06
"PT","out-oda-net-excl-debt-relief",1981,6e+06
"PT","out-oda-net-excl-debt-relief",1980,4e+06
"RO","out-oda-net-excl-debt-relief",2015,158090000
"RO","out-oda-net-excl-debt-relief",2014,213630000
"RO","out-oda-net-excl-debt-relief",2013,133900000
"RO","out-oda-net-excl-debt-relief",2012,142410000
"RO","out-oda-net-excl-debt-relief",2011,163850000
"RO","out-oda-net-excl-debt-relief",2010,114260000
"RO","out-oda-net-excl-debt-relief",2009,152540000
"RO","out-oda-net-excl-debt-relief",2008,122860000
"RU","out-oda-net-excl-debt-relief",2015,745360000
"RU","out-oda-net-excl-debt-relief",2014,635790000
"RU","out-oda-net-excl-debt-relief",2013,713660000
"RU","out-oda-net-excl-debt-relief",2012,465010000
"RU","out-oda-net-excl-debt-relief",2011,478990000
"RU","out-oda-net-excl-debt-relief",2010,472390000
"SA","out-oda-net-excl-debt-relief",2015,6758220000
"SA","out-oda-net-excl-debt-relief",2014,13633950000
"SA","out-oda-net-excl-debt-relief",2013,5683270000
"SA","out-oda-net-excl-debt-relief",2012,1298870000
"SA","out-oda-net-excl-debt-relief",2011,5094900000
"SA","out-oda-net-excl-debt-relief",2010,3479640000
"SA","out-oda-net-excl-debt-relief",2009,3133740000
"SA","out-oda-net-excl-debt-relief",2008,4978830000
"SA","out-oda-net-excl-debt-relief",2007,1550650000
"SA","out-oda-net-excl-debt-relief",2006,2024900000
"SA","out-oda-net-excl-debt-relief",2005,1026180000
"SA","out-oda-net-excl-debt-relief",2004,1734080000
"SA","out-oda-net-excl-debt-relief",2003,2390850000
"SA","out-oda-net-excl-debt-relief",2002,2477750000
"SA","out-oda-net-excl-debt-relief",2001,205070000
"SA","out-oda-net-excl-debt-relief",2000,275500000
"SA","out-oda-net-excl-debt-relief",1999,185150000
"SA","out-oda-net-excl-debt-relief",1998,253650000
"SA","out-oda-net-excl-debt-relief",1997,226380000
"SA","out-oda-net-excl-debt-relief",1996,368500000
"SA","out-oda-net-excl-debt-relief",1995,305250000
"SA","out-oda-net-excl-debt-relief",1994,323200000
"SA","out-oda-net-excl-debt-relief",1993,4.78e+08
"SA","out-oda-net-excl-debt-relief",1992,783030000
"SA","out-oda-net-excl-debt-relief",1991,1703950000
"SA","out-oda-net-excl-debt-relief",1990,3517670000
"SA","out-oda-net-excl-debt-relief",1989,1158270000
"SA","out-oda-net-excl-debt-relief",1988,1767760000
"SA","out-oda-net-excl-debt-relief",1987,2854050000
"SA","out-oda-net-excl-debt-relief",1986,3406130000
"SA","out-oda-net-excl-debt-relief",1985,2442860000
"SA","out-oda-net-excl-debt-relief",1984,3016920000
"SA","out-oda-net-excl-debt-relief",1983,2984370000
"SA","out-oda-net-excl-debt-relief",1982,3536990000
"SA","out-oda-net-excl-debt-relief",1981,5355360000
"SA","out-oda-net-excl-debt-relief",1980,5501150000
"SA","out-oda-net-excl-debt-relief",1979,3798470000
"SA","out-oda-net-excl-debt-relief",1978,5006800000
"SA","out-oda-net-excl-debt-relief",1977,2271740000
"SA","out-oda-net-excl-debt-relief",1976,2515450000
"SA","out-oda-net-excl-debt-relief",1975,2569120000
"SA","out-oda-net-excl-debt-relief",1974,1980980000
"SA","out-oda-net-excl-debt-relief",1973,1103520000
"SA","out-oda-net-excl-debt-relief",1972,346660000
"SA","out-oda-net-excl-debt-relief",1971,213300000
"SA","out-oda-net-excl-debt-relief",1970,172200000
"SA","out-oda-net-excl-debt-relief",1966,297610000
"SE","out-oda-net-excl-debt-relief",2015,7089300000
"SE","out-oda-net-excl-debt-relief",2014,6232720000
"SE","out-oda-net-excl-debt-relief",2013,5827290000
"SE","out-oda-net-excl-debt-relief",2012,5239790000
"SE","out-oda-net-excl-debt-relief",2011,5416830000
"SE","out-oda-net-excl-debt-relief",2010,4533490000
"SE","out-oda-net-excl-debt-relief",2009,4527810000
"SE","out-oda-net-excl-debt-relief",2008,4731750000
"SE","out-oda-net-excl-debt-relief",2007,4264860000
"SE","out-oda-net-excl-debt-relief",2006,3662590000
"SE","out-oda-net-excl-debt-relief",2005,3308850000
"SE","out-oda-net-excl-debt-relief",2004,2695760000
"SE","out-oda-net-excl-debt-relief",2003,2235150000
"SE","out-oda-net-excl-debt-relief",2002,2011560000
"SE","out-oda-net-excl-debt-relief",2001,1621710000
"SE","out-oda-net-excl-debt-relief",2000,1760740000
"SE","out-oda-net-excl-debt-relief",1999,1597820000
"SE","out-oda-net-excl-debt-relief",1998,1572720000
"SE","out-oda-net-excl-debt-relief",1997,1719810000
"SE","out-oda-net-excl-debt-relief",1996,1970230000
"SE","out-oda-net-excl-debt-relief",1995,1655920000
"SE","out-oda-net-excl-debt-relief",1994,1801730000
"SE","out-oda-net-excl-debt-relief",1993,1744200000
"SE","out-oda-net-excl-debt-relief",1992,2448160000
"SE","out-oda-net-excl-debt-relief",1991,2109380000
"SE","out-oda-net-excl-debt-relief",1990,1977100000
"SE","out-oda-net-excl-debt-relief",1989,1798970000
"SE","out-oda-net-excl-debt-relief",1988,1514360000
"SE","out-oda-net-excl-debt-relief",1987,1373040000
"SE","out-oda-net-excl-debt-relief",1986,1041280000
"SE","out-oda-net-excl-debt-relief",1985,839800000
"SE","out-oda-net-excl-debt-relief",1984,741200000
"SE","out-oda-net-excl-debt-relief",1983,753750000
"SE","out-oda-net-excl-debt-relief",1982,986950000
"SE","out-oda-net-excl-debt-relief",1981,919450000
"SE","out-oda-net-excl-debt-relief",1980,962340000
"SE","out-oda-net-excl-debt-relief",1979,987580000
"SE","out-oda-net-excl-debt-relief",1978,520530000
"SE","out-oda-net-excl-debt-relief",1977,775730000
"SE","out-oda-net-excl-debt-relief",1976,604600000
"SE","out-oda-net-excl-debt-relief",1975,564400000
"SE","out-oda-net-excl-debt-relief",1974,401730000
"SE","out-oda-net-excl-debt-relief",1973,272170000
"SE","out-oda-net-excl-debt-relief",1972,197770000
"SE","out-oda-net-excl-debt-relief",1971,158850000
"SE","out-oda-net-excl-debt-relief",1970,117020000
"SE","out-oda-net-excl-debt-relief",1969,120540000
"SE","out-oda-net-excl-debt-relief",1968,71380000
"SE","out-oda-net-excl-debt-relief",1967,59850000
"SE","out-oda-net-excl-debt-relief",1966,56900000
"SE","out-oda-net-excl-debt-relief",1965,38120000
"SE","out-oda-net-excl-debt-relief",1964,32800000
"SE","out-oda-net-excl-debt-relief",1963,22900000
"SE","out-oda-net-excl-debt-relief",1962,18500000
"SE","out-oda-net-excl-debt-relief",1961,8400000
"SE","out-oda-net-excl-debt-relief",1960,6700000
"SI","out-oda-net-excl-debt-relief",2015,63290000
"SI","out-oda-net-excl-debt-relief",2014,61540000
"SI","out-oda-net-excl-debt-relief",2013,61550000
"SI","out-oda-net-excl-debt-relief",2012,58450000
"SI","out-oda-net-excl-debt-relief",2011,62770000
"SI","out-oda-net-excl-debt-relief",2010,58600000
"SI","out-oda-net-excl-debt-relief",2009,71240000
"SI","out-oda-net-excl-debt-relief",2008,67600000
"SI","out-oda-net-excl-debt-relief",2007,54140000
"SI","out-oda-net-excl-debt-relief",2006,44010000
"SI","out-oda-net-excl-debt-relief",2005,34670000
"SK","out-oda-net-excl-debt-relief",2015,84910000
"SK","out-oda-net-excl-debt-relief",2014,83210000
"SK","out-oda-net-excl-debt-relief",2013,86040000
"SK","out-oda-net-excl-debt-relief",2012,79680000
"SK","out-oda-net-excl-debt-relief",2011,86020000
"SK","out-oda-net-excl-debt-relief",2010,73710000
"SK","out-oda-net-excl-debt-relief",2009,75400000
"SK","out-oda-net-excl-debt-relief",2008,91850000
"SK","out-oda-net-excl-debt-relief",2007,67230000
"SK","out-oda-net-excl-debt-relief",2006,55110000
"SK","out-oda-net-excl-debt-relief",2005,56830000
"SK","out-oda-net-excl-debt-relief",2004,28190000
"SK","out-oda-net-excl-debt-relief",2003,15070000
"SK","out-oda-net-excl-debt-relief",2002,6680000
"SK","out-oda-net-excl-debt-relief",2001,8280000
"SK","out-oda-net-excl-debt-relief",2000,5860000
"SK","out-oda-net-excl-debt-relief",1999,7360000
"TH","out-oda-net-excl-debt-relief",2015,62420000
"TH","out-oda-net-excl-debt-relief",2014,68970000
"TH","out-oda-net-excl-debt-relief",2013,36360000
"TH","out-oda-net-excl-debt-relief",2012,11490000
"TH","out-oda-net-excl-debt-relief",2011,22790000
"TH","out-oda-net-excl-debt-relief",2010,4470000
"TH","out-oda-net-excl-debt-relief",2009,38480000
"TH","out-oda-net-excl-debt-relief",2008,177020000
"TH","out-oda-net-excl-debt-relief",2007,66910000
"TH","out-oda-net-excl-debt-relief",2006,73730000
"TL","out-oda-net-excl-debt-relief",2015,4e+06
"TL","out-oda-net-excl-debt-relief",2014,3370000
"TR","out-oda-net-excl-debt-relief",2015,3919140000
"TR","out-oda-net-excl-debt-relief",2014,3591080000
"TR","out-oda-net-excl-debt-relief",2013,3307670000
"TR","out-oda-net-excl-debt-relief",2012,2533300000
"TR","out-oda-net-excl-debt-relief",2011,1273010000
"TR","out-oda-net-excl-debt-relief",2010,967420000
"TR","out-oda-net-excl-debt-relief",2009,707170000
"TR","out-oda-net-excl-debt-relief",2008,780360000
"TR","out-oda-net-excl-debt-relief",2007,602330000
"TR","out-oda-net-excl-debt-relief",2006,664180000
"TR","out-oda-net-excl-debt-relief",2005,601040000
"TR","out-oda-net-excl-debt-relief",2004,339160000
"TR","out-oda-net-excl-debt-relief",2003,66630000
"TR","out-oda-net-excl-debt-relief",2002,72960000
"TR","out-oda-net-excl-debt-relief",2001,64110000
"TR","out-oda-net-excl-debt-relief",2000,81880000
"BE","out-debt-relief",1979,3620000
"TR","out-oda-net-excl-debt-relief",1999,120270000
"TR","out-oda-net-excl-debt-relief",1998,68780000
"TR","out-oda-net-excl-debt-relief",1997,76720000
"TR","out-oda-net-excl-debt-relief",1996,87600000
"TR","out-oda-net-excl-debt-relief",1995,106760000
"TR","out-oda-net-excl-debt-relief",1994,57540000
"TR","out-oda-net-excl-debt-relief",1993,62350000
"TR","out-oda-net-excl-debt-relief",1992,87020000
"TR","out-oda-net-excl-debt-relief",1991,118400000
"TR","out-oda-net-excl-debt-relief",1990,3e+06
"TW","out-oda-net-excl-debt-relief",2015,254760000
"TW","out-oda-net-excl-debt-relief",2014,273970000
"TW","out-oda-net-excl-debt-relief",2013,271770000
"TW","out-oda-net-excl-debt-relief",2012,304500000
"TW","out-oda-net-excl-debt-relief",2011,381240000
"TW","out-oda-net-excl-debt-relief",2010,380910000
"TW","out-oda-net-excl-debt-relief",2009,411350000
"TW","out-oda-net-excl-debt-relief",2008,435200000
"TW","out-oda-net-excl-debt-relief",2007,5.14e+08
"TW","out-oda-net-excl-debt-relief",2006,5.13e+08
"TW","out-oda-net-excl-debt-relief",2005,4.83e+08
"TW","out-oda-net-excl-debt-relief",2004,420960000
"TW","out-oda-net-excl-debt-relief",1998,26660000
"TW","out-oda-net-excl-debt-relief",1997,65320000
"TW","out-oda-net-excl-debt-relief",1996,87870000
"TW","out-oda-net-excl-debt-relief",1995,92380000
"TW","out-oda-net-excl-debt-relief",1994,79150000
"TW","out-oda-net-excl-debt-relief",1993,60670000
"TW","out-oda-net-excl-debt-relief",1992,106060000
"TW","out-oda-net-excl-debt-relief",1991,124780000
"TW","out-oda-net-excl-debt-relief",1990,24510000
"TW","out-oda-net-excl-debt-relief",1989,20590000
"TW","out-oda-net-excl-debt-relief",1988,15530000
"US","out-oda-net-excl-debt-relief",2015,30974370000
"US","out-oda-net-excl-debt-relief",2014,33048300000
"US","out-oda-net-excl-debt-relief",2013,31088040000
"US","out-oda-net-excl-debt-relief",2012,30611470000
"US","out-oda-net-excl-debt-relief",2011,29931330000
"US","out-oda-net-excl-debt-relief",2010,29635650000
"US","out-oda-net-excl-debt-relief",2009,28654480000
"US","out-oda-net-excl-debt-relief",2008,26218920000
"US","out-oda-net-excl-debt-relief",2007,21683350000
"US","out-oda-net-excl-debt-relief",2006,21845690000
"US","out-oda-net-excl-debt-relief",2005,23833950000
"US","out-oda-net-excl-debt-relief",2004,19529320000
"US","out-oda-net-excl-debt-relief",2003,14844340000
"US","out-oda-net-excl-debt-relief",2002,12777990000
"US","out-oda-net-excl-debt-relief",2001,11314180000
"US","out-oda-net-excl-debt-relief",2000,9829560000
"US","out-oda-net-excl-debt-relief",1999,9073820000
"US","out-oda-net-excl-debt-relief",1998,8738690000
"US","out-oda-net-excl-debt-relief",1997,6.688e+09
"US","out-oda-net-excl-debt-relief",1996,9.386e+09
"US","out-oda-net-excl-debt-relief",1995,7.289e+09
